state_left,state_right,choice,current_state,reward,participant,reward.0.0,reward.0.1,reward.1.0,reward.1.1,task,trial
0.0,1.0,0.0,1.0,0.0,51.0,0.74441846615387,0.59929335252975,0.59816096504056,0.58049126269361,1,245
1.0,0.0,1.0,999.0,0.0,51.0,0.71760119423863,0.60994810481045,0.62784356196065,0.63215779418912,1,246
1.0,0.0,1.0,0.0,0.0,51.0,0.71760119423863,0.60994810481045,0.62784356196065,0.63215779418912,1,247
1.0,0.0,1.0,999.0,0.0,51.0,0.72695966371071,0.58523690386124,0.602480701418,0.64452112238758,1,248
0.0,1.0,0.0,0.0,1.0,51.0,0.72695966371071,0.58523690386124,0.602480701418,0.64452112238758,1,249
1.0,0.0,0.0,999.0,0.0,52.0,0.75,0.25,0.4,0.6,1,0
0.0,1.0,1.0,0.0,1.0,52.0,0.75,0.25,0.4,0.6,1,1
0.0,1.0,1.0,999.0,0.0,52.0,0.74026031129105,0.26107790506201,0.39775394443459,0.58199422380674,1,2
1.0,0.0,0.0,1.0,0.0,52.0,0.74026031129105,0.26107790506201,0.39775394443459,0.58199422380674,1,3
1.0,0.0,0.0,999.0,0.0,52.0,0.73172752555904,0.28231055625145,0.38519960830075,0.58436881583342,1,4
0.0,1.0,0.0,0.0,1.0,52.0,0.73172752555904,0.28231055625145,0.38519960830075,0.58436881583342,1,5
1.0,0.0,0.0,999.0,0.0,52.0,0.73802528509417,0.25825597749512,0.36781632941687,0.55626542872229,1,6
0.0,1.0,-1.0,0.0,0.0,52.0,0.73802528509417,0.25825597749512,0.36781632941687,0.55626542872229,1,7
1.0,0.0,0.0,999.0,0.0,52.0,0.73529376237408,0.28485093379719,0.38322525218766,0.53195214054808,1,8
1.0,0.0,0.0,0.0,1.0,52.0,0.73529376237408,0.28485093379719,0.38322525218766,0.53195214054808,1,9
1.0,0.0,0.0,999.0,0.0,52.0,0.73466508256888,0.26667974424877,0.37683787069573,0.54102866617834,1,10
1.0,0.0,1.0,0.0,0.0,52.0,0.73466508256888,0.26667974424877,0.37683787069573,0.54102866617834,1,11
1.0,0.0,0.0,999.0,0.0,52.0,0.68812154958919,0.25453291669261,0.4113570517588,0.56291858996605,1,12
0.0,1.0,1.0,0.0,0.0,52.0,0.68812154958919,0.25453291669261,0.4113570517588,0.56291858996605,1,13
1.0,0.0,0.0,999.0,0.0,52.0,0.68749286978398,0.25782344934637,0.39832893243359,0.55281101636276,1,14
1.0,0.0,0.0,0.0,1.0,52.0,0.68749286978398,0.25782344934637,0.39832893243359,0.55281101636276,1,15
0.0,1.0,0.0,999.0,0.0,52.0,0.643981781898,0.31864976776423,0.42613690890695,0.57347328707633,1,16
1.0,0.0,0.0,0.0,1.0,52.0,0.643981781898,0.31864976776423,0.42613690890695,0.57347328707633,1,17
1.0,0.0,0.0,999.0,0.0,52.0,0.67647939175341,0.3587944934512,0.37931289821463,0.56577695201102,1,18
1.0,0.0,0.0,0.0,1.0,52.0,0.67647939175341,0.3587944934512,0.37931289821463,0.56577695201102,1,19
1.0,0.0,0.0,999.0,0.0,52.0,0.67842464197796,0.3963130440592,0.38950403770794,0.58625949496661,1,20
1.0,0.0,-1.0,1.0,0.0,52.0,0.67842464197796,0.3963130440592,0.38950403770794,0.58625949496661,1,21
1.0,0.0,0.0,999.0,0.0,52.0,0.70031456576566,0.38688995283792,0.40401265412509,0.62328459862193,1,22
0.0,1.0,1.0,0.0,0.0,52.0,0.70031456576566,0.38688995283792,0.40401265412509,0.62328459862193,1,23
1.0,0.0,0.0,999.0,0.0,52.0,0.73548458513587,0.41360068353895,0.42425850599164,0.60251757691193,1,24
0.0,1.0,1.0,1.0,1.0,52.0,0.73548458513587,0.41360068353895,0.42425850599164,0.60251757691193,1,25
0.0,1.0,0.0,999.0,0.0,52.0,0.74600401145801,0.38034171939268,0.44114189644445,0.6299782601294,1,26
0.0,1.0,0.0,0.0,1.0,52.0,0.74600401145801,0.38034171939268,0.44114189644445,0.6299782601294,1,27
1.0,0.0,0.0,999.0,0.0,52.0,0.71497911023705,0.3789878545504,0.42973824982743,0.64549373155315,1,28
1.0,0.0,0.0,1.0,1.0,52.0,0.71497911023705,0.3789878545504,0.42973824982743,0.64549373155315,1,29
0.0,1.0,0.0,999.0,0.0,52.0,0.71264659350335,0.38333416672532,0.42494727856242,0.71049386943665,1,30
1.0,0.0,0.0,0.0,0.0,52.0,0.71264659350335,0.38333416672532,0.42494727856242,0.71049386943665,1,31
1.0,0.0,1.0,999.0,0.0,52.0,0.74716577456641,0.43033457850261,0.39980185655598,0.71417984633427,1,32
1.0,0.0,0.0,0.0,0.0,52.0,0.74716577456641,0.43033457850261,0.39980185655598,0.71417984633427,1,33
0.0,1.0,1.0,999.0,0.0,52.0,0.72941397466118,0.41340724362225,0.4039007193242,0.73149050348273,1,34
0.0,1.0,1.0,1.0,1.0,52.0,0.72941397466118,0.41340724362225,0.4039007193242,0.73149050348273,1,35
1.0,0.0,1.0,999.0,0.0,52.0,0.73364029468265,0.4476365833127,0.39416103061525,0.72150908473997,1,36
1.0,0.0,1.0,1.0,1.0,52.0,0.73364029468265,0.4476365833127,0.39416103061525,0.72150908473997,1,37
1.0,0.0,0.0,999.0,0.0,52.0,0.741190691912,0.45850885503886,0.40901328854893,0.70628011091134,1,38
1.0,0.0,0.0,0.0,1.0,52.0,0.741190691912,0.45850885503886,0.40901328854893,0.70628011091134,1,39
0.0,1.0,1.0,999.0,0.0,52.0,0.7195317576873,0.49166767823392,0.41656368577828,0.73702407447436,1,40
0.0,1.0,0.0,0.0,1.0,52.0,0.7195317576873,0.49166767823392,0.41656368577828,0.73702407447436,1,41
1.0,0.0,1.0,999.0,0.0,52.0,0.7368384817595,0.4672223119022,0.43774289644475,0.7471379981447,1,42
1.0,0.0,1.0,0.0,0.0,52.0,0.7368384817595,0.4672223119022,0.43774289644475,0.7471379981447,1,43
0.0,1.0,0.0,999.0,0.0,52.0,0.72696637889424,0.4772645231025,0.45090377183708,0.73763681589948,1,44
0.0,1.0,0.0,0.0,1.0,52.0,0.72696637889424,0.4772645231025,0.45090377183708,0.73763681589948,1,45
0.0,1.0,1.0,999.0,0.0,52.0,0.74516589396278,0.41914795768596,0.46893523229168,0.69133229060991,1,46
1.0,0.0,1.0,1.0,1.0,52.0,0.74516589396278,0.41914795768596,0.46893523229168,0.69133229060991,1,47
0.0,1.0,0.0,999.0,0.0,52.0,0.73834916977377,0.43005702381795,0.46938267365738,0.70332184035641,1,48
1.0,0.0,0.0,0.0,1.0,52.0,0.73834916977377,0.43005702381795,0.46938267365738,0.70332184035641,1,49
1.0,0.0,1.0,999.0,0.0,52.0,0.7463050880907,0.42511858545136,0.51586658263268,0.72273585976779,1,50
1.0,0.0,1.0,1.0,1.0,52.0,0.7463050880907,0.42511858545136,0.51586658263268,0.72273585976779,1,51
0.0,1.0,1.0,999.0,0.0,52.0,0.71530615942867,0.47861248748388,0.54246324938246,0.70220319247483,1,52
1.0,0.0,1.0,1.0,1.0,52.0,0.71530615942867,0.47861248748388,0.54246324938246,0.70220319247483,1,53
0.0,1.0,1.0,999.0,0.0,52.0,0.68842869483682,0.4530956756552,0.55878027574211,0.69713984216828,1,54
1.0,0.0,0.0,0.0,1.0,52.0,0.68842869483682,0.4530956756552,0.55878027574211,0.69713984216828,1,55
0.0,1.0,1.0,999.0,0.0,52.0,0.70029886706992,0.46166354245097,0.54626547402583,0.69504786252229,1,56
0.0,1.0,1.0,1.0,0.0,52.0,0.70029886706992,0.46166354245097,0.54626547402583,0.69504786252229,1,57
0.0,1.0,1.0,999.0,0.0,52.0,0.70780627677913,0.45503408092759,0.59013389603302,0.72829927239139,1,58
1.0,0.0,0.0,1.0,0.0,52.0,0.70780627677913,0.45503408092759,0.59013389603302,0.72829927239139,1,59
1.0,0.0,0.0,999.0,0.0,52.0,0.74537755233011,0.46507629212788,0.64518630691125,0.74917693863917,1,60
0.0,1.0,1.0,1.0,1.0,52.0,0.74537755233011,0.46507629212788,0.64518630691125,0.74917693863917,1,61
0.0,1.0,1.0,999.0,0.0,52.0,0.72387848410687,0.45006239534549,0.61970519005155,0.73786815891664,1,62
1.0,0.0,0.0,0.0,1.0,52.0,0.72387848410687,0.45006239534549,0.61970519005155,0.73786815891664,1,63
0.0,1.0,0.0,999.0,0.0,52.0,0.74214741176259,0.41210231108022,0.61666366877064,0.73060151893372,1,64
1.0,0.0,0.0,0.0,1.0,52.0,0.74214741176259,0.41210231108022,0.61666366877064,0.73060151893372,1,65
0.0,1.0,1.0,999.0,0.0,52.0,0.72503330565368,0.43912859773848,0.62005331905461,0.70995983503842,1,66
1.0,0.0,1.0,1.0,1.0,52.0,0.72503330565368,0.43912859773848,0.62005331905461,0.70995983503842,1,67
0.0,1.0,1.0,999.0,0.0,52.0,0.72750626908849,0.46030780840495,0.63174714631077,0.66042154830118,1,68
0.0,1.0,0.0,0.0,1.0,52.0,0.72750626908849,0.46030780840495,0.63174714631077,0.66042154830118,1,69
1.0,0.0,1.0,999.0,0.0,52.0,0.69335876771563,0.48581119582862,0.60818410539566,0.66072246668874,1,70
1.0,0.0,1.0,1.0,1.0,52.0,0.69335876771563,0.48581119582862,0.60818410539566,0.66072246668874,1,71
1.0,0.0,0.0,999.0,0.0,52.0,0.70087513865381,0.49078577627003,0.58821009563978,0.60629213539934,1,72
0.0,1.0,0.0,1.0,1.0,52.0,0.70087513865381,0.49078577627003,0.58821009563978,0.60629213539934,1,73
0.0,1.0,1.0,999.0,0.0,52.0,0.68706810193777,0.49115903720642,0.59840123513309,0.64052147508979,1,74
0.0,1.0,1.0,1.0,0.0,52.0,0.68706810193777,0.49115903720642,0.59840123513309,0.64052147508979,1,75
0.0,1.0,0.0,999.0,0.0,52.0,0.65896471482664,0.47150412956044,0.6205246089033,0.6636652656266,1,76
1.0,0.0,0.0,1.0,0.0,52.0,0.65896471482664,0.47150412956044,0.6205246089033,0.6636652656266,1,77
1.0,0.0,1.0,999.0,0.0,52.0,0.68970819153221,0.45612621717548,0.64596867530178,0.67895696071615,1,78
0.0,1.0,0.0,1.0,1.0,52.0,0.68970819153221,0.45612621717548,0.64596867530178,0.67895696071615,1,79
0.0,1.0,0.0,999.0,0.0,52.0,0.68239670127229,0.44957028699517,0.61182117392892,0.65116261366049,1,80
1.0,0.0,0.0,0.0,1.0,52.0,0.68239670127229,0.44957028699517,0.61182117392892,0.65116261366049,1,81
0.0,1.0,-1.0,999.0,0.0,52.0,0.67339904464901,0.45813815379094,0.61007980706089,0.6411477107123,1,82
1.0,0.0,-1.0,-1.0,0.0,52.0,0.67339904464901,0.45813815379094,0.61007980706089,0.6411477107123,1,83
1.0,0.0,1.0,999.0,0.0,52.0,0.70113603179207,0.50402470168714,0.63097746959224,0.62403360460339,1,84
0.0,1.0,1.0,1.0,1.0,52.0,0.70113603179207,0.50402470168714,0.63097746959224,0.62403360460339,1,85
0.0,1.0,1.0,999.0,0.0,52.0,0.67454841392256,0.51283927443888,0.65864329323283,0.59232438176451,1,86
0.0,1.0,1.0,1.0,0.0,52.0,0.67454841392256,0.51283927443888,0.65864329323283,0.59232438176451,1,87
0.0,1.0,0.0,999.0,0.0,52.0,0.65055855914111,0.49258322780851,0.65948503254915,0.58576845158419,1,88
0.0,1.0,0.0,1.0,0.0,52.0,0.65055855914111,0.49258322780851,0.65948503254915,0.58576845158419,1,89
0.0,1.0,0.0,999.0,0.0,52.0,0.61064268378462,0.506978445627,0.68651131920741,0.5868351585125,1,90
0.0,1.0,1.0,1.0,1.0,52.0,0.61064268378462,0.506978445627,0.68651131920741,0.5868351585125,1,91
0.0,1.0,1.0,999.0,0.0,52.0,0.60164502716133,0.48245203813342,0.71431929568077,0.57198254546937,1,92
0.0,1.0,1.0,1.0,0.0,52.0,0.60164502716133,0.48245203813342,0.71431929568077,0.57198254546937,1,93
1.0,0.0,0.0,999.0,0.0,52.0,0.61693672225088,0.522168075142,0.71158777296068,0.5805002006715,1,94
1.0,0.0,0.0,0.0,1.0,52.0,0.61693672225088,0.522168075142,0.71158777296068,0.5805002006715,1,95
0.0,1.0,0.0,999.0,0.0,52.0,0.64520006835124,0.50731546209887,0.70051000301644,0.57243256541689,1,96
0.0,1.0,0.0,0.0,0.0,52.0,0.64520006835124,0.50731546209887,0.70051000301644,0.57243256541689,1,97
0.0,1.0,0.0,999.0,0.0,52.0,0.668859006987,0.52260715718842,0.71256906942989,0.56786778437194,1,98
1.0,0.0,1.0,1.0,0.0,52.0,0.668859006987,0.52260715718842,0.71256906942989,0.56786778437194,1,99
0.0,1.0,0.0,999.0,0.0,52.0,0.69670320193017,0.53368048130941,0.7035714128066,0.54007343731628,1,100
0.0,1.0,1.0,0.0,1.0,52.0,0.69670320193017,0.53368048130941,0.7035714128066,0.54007343731628,1,101
0.0,1.0,1.0,999.0,0.0,52.0,0.71777836918573,0.51845150748077,0.7239648599924,0.50785898327863,1,102
1.0,0.0,0.0,1.0,0.0,52.0,0.71777836918573,0.51845150748077,0.7239648599924,0.50785898327863,1,103
1.0,0.0,0.0,999.0,0.0,52.0,0.71917843970308,0.51526610809057,0.6829805435366,0.48968779373022,1,104
0.0,1.0,1.0,0.0,1.0,52.0,0.71917843970308,0.51526610809057,0.6829805435366,0.48968779373022,1,105
1.0,0.0,0.0,999.0,0.0,52.0,0.70967725745785,0.50525120514238,0.67574165414562,0.48305833220684,1,106
0.0,1.0,1.0,0.0,0.0,52.0,0.70967725745785,0.50525120514238,0.67574165414562,0.48305833220684,1,107
1.0,0.0,1.0,999.0,0.0,52.0,0.72949642412429,0.46113000322798,0.63785716427125,0.47022748713788,1,108
0.0,1.0,0.0,1.0,0.0,52.0,0.72949642412429,0.46113000322798,0.63785716427125,0.47022748713788,1,109
1.0,0.0,0.0,999.0,0.0,52.0,0.74744181724589,0.45633903196298,0.63239499559357,0.53254048437718,1,110
1.0,0.0,1.0,0.0,0.0,52.0,0.74744181724589,0.45633903196298,0.63239499559357,0.53254048437718,1,111
0.0,1.0,1.0,999.0,0.0,52.0,0.73731477222649,0.42258672791028,0.6874474064718,0.51690756745352,1,112
0.0,1.0,0.0,0.0,1.0,52.0,0.73731477222649,0.42258672791028,0.6874474064718,0.51690756745352,1,113
1.0,0.0,0.0,999.0,0.0,52.0,0.69080149486509,0.45922830157564,0.66196628961211,0.57922056469282,1,114
1.0,0.0,1.0,0.0,1.0,52.0,0.69080149486509,0.45922830157564,0.66196628961211,0.57922056469282,1,115
0.0,1.0,0.0,999.0,0.0,52.0,0.73978958344217,0.46235756528219,0.64547930031851,0.57702091112025,1,116
0.0,1.0,1.0,1.0,1.0,52.0,0.73978958344217,0.46235756528219,0.64547930031851,0.57702091112025,1,117
1.0,0.0,0.0,999.0,0.0,52.0,0.74900308660514,0.47569180833936,0.6649392832348,0.60458705287362,1,118
1.0,0.0,0.0,0.0,1.0,52.0,0.74900308660514,0.47569180833936,0.6649392832348,0.60458705287362,1,119
1.0,0.0,1.0,999.0,0.0,52.0,0.73548144197111,0.45246345721638,0.69320262933516,0.62313668713229,1,120
1.0,0.0,0.0,0.0,1.0,52.0,0.73548144197111,0.45246345721638,0.69320262933516,0.62313668713229,1,121
1.0,0.0,0.0,999.0,0.0,52.0,0.7481094629823,0.43388382509989,0.67677474062653,0.62687419677025,1,122
0.0,1.0,0.0,0.0,1.0,52.0,0.7481094629823,0.43388382509989,0.67677474062653,0.62687419677025,1,123
1.0,0.0,1.0,999.0,0.0,52.0,0.7373223898273,0.45747419343615,0.65994541039012,0.65687441846202,1,124
0.0,1.0,1.0,1.0,0.0,52.0,0.7373223898273,0.45747419343615,0.65994541039012,0.65687441846202,1,125
1.0,0.0,0.0,999.0,0.0,52.0,0.74784181614944,0.44098720414256,0.62779502448637,0.6943074568919,1,126
1.0,0.0,0.0,0.0,0.0,52.0,0.74784181614944,0.44098720414256,0.62779502448637,0.6943074568919,1,127
1.0,0.0,0.0,999.0,0.0,52.0,0.70728023136334,0.4438367287466,0.5805689310841,0.72299292886358,1,128
1.0,0.0,0.0,0.0,1.0,52.0,0.70728023136334,0.4438367287466,0.5805689310841,0.72299292886358,1,129
1.0,0.0,0.0,999.0,0.0,52.0,0.71422467267219,0.42541639331803,0.5810163724498,0.72120635657643,1,130
0.0,1.0,0.0,0.0,0.0,52.0,0.71422467267219,0.42541639331803,0.5810163724498,0.72120635657643,1,131
0.0,1.0,1.0,999.0,0.0,52.0,0.68254183704206,0.43652617247979,0.59147467593796,0.68192445609307,1,132
1.0,0.0,1.0,1.0,1.0,52.0,0.68254183704206,0.43652617247979,0.59147467593796,0.68192445609307,1,133
0.0,1.0,1.0,999.0,0.0,52.0,0.66201895319707,0.44485595582797,0.58491874575764,0.6477769547202,1,134
1.0,0.0,0.0,0.0,1.0,52.0,0.66201895319707,0.44485595582797,0.58491874575764,0.6477769547202,1,135
0.0,1.0,0.0,999.0,0.0,52.0,0.63398182617168,0.45011133575614,0.59450952006884,0.69070706087119,1,136
0.0,1.0,1.0,0.0,0.0,52.0,0.63398182617168,0.45011133575614,0.59450952006884,0.69070706087119,1,137
0.0,1.0,1.0,999.0,0.0,52.0,0.61321480446168,0.42106768199102,0.58216229886115,0.69457814780602,1,138
0.0,1.0,0.0,0.0,0.0,52.0,0.61321480446168,0.42106768199102,0.58216229886115,0.69457814780602,1,139
1.0,0.0,1.0,999.0,0.0,52.0,0.62209420936432,0.42915891262719,0.5547248738,0.69520112642079,1,140
0.0,1.0,0.0,1.0,0.0,52.0,0.62209420936432,0.42915891262719,0.5547248738,0.69520112642079,1,141
1.0,0.0,0.0,999.0,0.0,52.0,0.60994738180815,0.42354706635045,0.57838381243576,0.711253288797,1,142
0.0,1.0,1.0,0.0,0.0,52.0,0.60994738180815,0.42354706635045,0.57838381243576,0.711253288797,1,143
1.0,0.0,0.0,999.0,0.0,52.0,0.59756560212023,0.42378952706271,0.58760444684103,0.72568894626742,1,144
1.0,0.0,0.0,0.0,1.0,52.0,0.59756560212023,0.42378952706271,0.58760444684103,0.72568894626742,1,145
0.0,1.0,1.0,999.0,0.0,52.0,0.6017919221417,0.44822023639932,0.61653482073103,0.74927931460368,1,146
1.0,0.0,1.0,1.0,1.0,52.0,0.6017919221417,0.44822023639932,0.61653482073103,0.74927931460368,1,147
1.0,0.0,0.0,999.0,0.0,52.0,0.62863306755219,0.41304555878712,0.60990535920765,0.69680863236164,1,148
1.0,0.0,0.0,0.0,1.0,52.0,0.62863306755219,0.41304555878712,0.60990535920765,0.69680863236164,1,149
0.0,1.0,1.0,999.0,0.0,52.0,0.65650079469518,0.42702979477613,0.61359133610528,0.66750872400436,1,150
0.0,1.0,0.0,1.0,1.0,52.0,0.65650079469518,0.42702979477613,0.61359133610528,0.66750872400436,1,151
0.0,1.0,1.0,999.0,0.0,52.0,0.60520883723378,0.39198576827072,0.566365242703,0.69915290095842,1,152
1.0,0.0,0.0,0.0,0.0,52.0,0.60520883723378,0.39198576827072,0.566365242703,0.69915290095842,1,153
0.0,1.0,0.0,999.0,0.0,52.0,0.58076347090206,0.43996668492017,0.51578712261968,0.71299286309868,1,154
0.0,1.0,1.0,1.0,0.0,52.0,0.58076347090206,0.43996668492017,0.51578712261968,0.71299286309868,1,155
0.0,1.0,1.0,999.0,0.0,52.0,0.58770791221091,0.39489622582988,0.53529809815612,0.72386513482484,1,156
1.0,0.0,1.0,1.0,0.0,52.0,0.58770791221091,0.39489622582988,0.53529809815612,0.72386513482484,1,157
0.0,1.0,0.0,999.0,0.0,52.0,0.56721142084894,0.43461226283846,0.49749071554712,0.70322345092954,1,158
0.0,1.0,0.0,0.0,1.0,52.0,0.56721142084894,0.43461226283846,0.49749071554712,0.70322345092954,1,159
0.0,1.0,1.0,999.0,0.0,52.0,0.55812487163147,0.43842870858411,0.50800209392379,0.68070487347029,1,160
1.0,0.0,0.0,0.0,1.0,52.0,0.55812487163147,0.43842870858411,0.50800209392379,0.68070487347029,1,161
1.0,0.0,0.0,999.0,0.0,52.0,0.53441110011178,0.45226867072437,0.524818961511,0.67149347360823,1,162
1.0,0.0,1.0,1.0,1.0,52.0,0.53441110011178,0.45226867072437,0.524818961511,0.67149347360823,1,163
1.0,0.0,0.0,999.0,0.0,52.0,0.5311176106188,0.43567738114306,0.49686812961153,0.64826512248525,1,164
0.0,1.0,0.0,0.0,0.0,52.0,0.5311176106188,0.43567738114306,0.49686812961153,0.64826512248525,1,165
0.0,1.0,1.0,999.0,0.0,52.0,0.5026243391207,0.37787626339642,0.50052230638018,0.65644722411208,1,166
0.0,1.0,1.0,1.0,1.0,52.0,0.5026243391207,0.37787626339642,0.50052230638018,0.65644722411208,1,167
0.0,1.0,1.0,999.0,0.0,52.0,0.47458721209531,0.34938287462873,0.50253264273785,0.6463396505088,1,168
0.0,1.0,1.0,1.0,0.0,52.0,0.47458721209531,0.34938287462873,0.50253264273785,0.6463396505088,1,169
1.0,0.0,0.0,999.0,0.0,52.0,0.43218848683656,0.33415390080009,0.49353498611457,0.63135845816229,1,170
1.0,0.0,1.0,1.0,1.0,52.0,0.43218848683656,0.33415390080009,0.49353498611457,0.63135845816229,1,171
0.0,1.0,1.0,999.0,0.0,52.0,0.4360049325822,0.30975331622704,0.51338849573767,0.61390243265675,1,172
0.0,1.0,1.0,1.0,0.0,52.0,0.4360049325822,0.30975331622704,0.51338849573767,0.61390243265675,1,173
1.0,0.0,1.0,999.0,0.0,52.0,0.45266097058047,0.32018913147576,0.53750375923558,0.62891299142372,1,174
0.0,1.0,0.0,1.0,1.0,52.0,0.45266097058047,0.32018913147576,0.53750375923558,0.62891299142372,1,175
0.0,1.0,0.0,999.0,0.0,52.0,0.43852555102771,0.31384947962768,0.53982684232401,0.63778919871916,1,176
1.0,0.0,0.0,0.0,1.0,52.0,0.43852555102771,0.31384947962768,0.53982684232401,0.63778919871916,1,177
1.0,0.0,0.0,999.0,0.0,52.0,0.46309693587061,0.26190438894946,0.55044771371413,0.65818264590496,1,178
0.0,1.0,0.0,0.0,1.0,52.0,0.46309693587061,0.26190438894946,0.55044771371413,0.65818264590496,1,179
0.0,1.0,0.0,999.0,0.0,52.0,0.47605183831479,0.25774936954181,0.53936994376989,0.66770083330923,1,180
1.0,0.0,0.0,0.0,1.0,52.0,0.47605183831479,0.25774936954181,0.53936994376989,0.66770083330923,1,181
1.0,0.0,0.0,999.0,0.0,52.0,0.44434261547592,0.28464935571694,0.54102447657053,0.62841893282587,1,182
1.0,0.0,1.0,1.0,1.0,52.0,0.44434261547592,0.28464935571694,0.54102447657053,0.62841893282587,1,183
0.0,1.0,0.0,999.0,0.0,52.0,0.44379618601815,0.29267395352505,0.55209780069152,0.57735925463029,1,184
1.0,0.0,0.0,0.0,1.0,52.0,0.44379618601815,0.29267395352505,0.55209780069152,0.57735925463029,1,185
0.0,1.0,0.0,999.0,0.0,52.0,0.41948289784394,0.31061934664665,0.52958068097551,0.60281839901949,1,186
0.0,1.0,0.0,0.0,1.0,52.0,0.41948289784394,0.31061934664665,0.52958068097551,0.60281839901949,1,187
1.0,0.0,0.0,999.0,0.0,52.0,0.44525528214753,0.3091446257233,0.542018369448,0.63017563764788,1,188
1.0,0.0,1.0,0.0,0.0,52.0,0.44525528214753,0.3091446257233,0.542018369448,0.63017563764788,1,189
0.0,1.0,0.0,999.0,0.0,52.0,0.44882946198904,0.28784455131752,0.579536920056,0.58920949530057,1,190
0.0,1.0,0.0,0.0,1.0,52.0,0.44882946198904,0.28784455131752,0.579536920056,0.58920949530057,1,191
1.0,0.0,0.0,999.0,0.0,52.0,0.46686092244364,0.28949908411816,0.61409457643721,0.57244107980476,1,192
1.0,0.0,1.0,1.0,0.0,52.0,0.46686092244364,0.28949908411816,0.61409457643721,0.57244107980476,1,193
0.0,1.0,0.0,999.0,0.0,52.0,0.49442706419701,0.26271502327657,0.64452124934287,0.52933416851246,1,194
1.0,0.0,0.0,0.0,1.0,52.0,0.49442706419701,0.26271502327657,0.64452124934287,0.52933416851246,1,195
1.0,0.0,0.0,999.0,0.0,52.0,0.4867307291317,0.27655498541683,0.65452979782319,0.53432971536807,1,196
1.0,0.0,1.0,1.0,0.0,52.0,0.4867307291317,0.27655498541683,0.65452979782319,0.53432971536807,1,197
0.0,1.0,0.0,999.0,0.0,52.0,0.48067674181901,0.30869168834146,0.6445079389098,0.49504781488471,1,198
1.0,0.0,0.0,0.0,1.0,52.0,0.48067674181901,0.30869168834146,0.6445079389098,0.49504781488471,1,199
0.0,1.0,0.0,999.0,0.0,52.0,0.50175190907458,0.33347610087427,0.67634107981151,0.5243191218563,1,200
0.0,1.0,0.0,0.0,1.0,52.0,0.50175190907458,0.33347610087427,0.67634107981151,0.5243191218563,1,201
0.0,1.0,0.0,999.0,0.0,52.0,0.48665332254595,0.30537271376314,0.70893069052006,0.57359433593877,1,202
1.0,0.0,0.0,0.0,1.0,52.0,0.48665332254595,0.30537271376314,0.70893069052006,0.57359433593877,1,203
1.0,0.0,0.0,999.0,0.0,52.0,0.47941443315498,0.31458621692611,0.69161988935252,0.59061036960608,1,204
0.0,1.0,0.0,1.0,1.0,52.0,0.47941443315498,0.31458621692611,0.69161988935252,0.59061036960608,1,205
1.0,0.0,0.0,999.0,0.0,52.0,0.47822915084117,0.35713242703432,0.65786758529983,0.60459460559509,1,206
0.0,1.0,0.0,0.0,1.0,52.0,0.47822915084117,0.35713242703432,0.65786758529983,0.60459460559509,1,207
0.0,1.0,0.0,999.0,0.0,52.0,0.47167322066085,0.36100351396914,0.69242524168103,0.58374170481167,1,208
0.0,1.0,0.0,0.0,0.0,52.0,0.47167322066085,0.36100351396914,0.69242524168103,0.58374170481167,1,209
0.0,1.0,1.0,999.0,0.0,52.0,0.4661023217604,0.37511230893922,0.67082250454864,0.61482280379519,1,210
0.0,1.0,0.0,1.0,0.0,52.0,0.4661023217604,0.37511230893922,0.67082250454864,0.61482280379519,1,211
1.0,0.0,0.0,999.0,0.0,52.0,0.43406564588376,0.33722781906485,0.72052789981439,0.57701542118619,1,212
0.0,1.0,0.0,1.0,1.0,52.0,0.43406564588376,0.33722781906485,0.72052789981439,0.57701542118619,1,213
0.0,1.0,0.0,999.0,0.0,52.0,0.4630033758155,0.36496480620791,0.66858280913616,0.6218933736734,1,214
1.0,0.0,0.0,0.0,0.0,52.0,0.4630033758155,0.36496480620791,0.66858280913616,0.6218933736734,1,215
1.0,0.0,0.0,999.0,0.0,52.0,0.43550821163544,0.34419379293677,0.70813051333858,0.57534984069372,1,216
1.0,0.0,0.0,1.0,0.0,52.0,0.43550821163544,0.34419379293677,0.70813051333858,0.57534984069372,1,217
1.0,0.0,0.0,999.0,0.0,52.0,0.45618800508772,0.35095799092621,0.73885911364504,0.58422604798917,1,218
1.0,0.0,0.0,0.0,0.0,52.0,0.45618800508772,0.35095799092621,0.73885911364504,0.58422604798917,1,219
0.0,1.0,1.0,999.0,0.0,52.0,0.51364500572249,0.30998202623936,0.74268203483688,0.53316636979358,1,220
1.0,0.0,1.0,1.0,1.0,52.0,0.51364500572249,0.30998202623936,0.74268203483688,0.53316636979358,1,221
1.0,0.0,1.0,999.0,0.0,52.0,0.4685745466322,0.31393856047499,0.74985631613065,0.52167474480258,1,222
0.0,1.0,1.0,0.0,1.0,52.0,0.4685745466322,0.31393856047499,0.74985631613065,0.52167474480258,1,223
0.0,1.0,1.0,999.0,0.0,52.0,0.44179048579061,0.30345113026103,0.74970361269812,0.49479728021073,1,224
1.0,0.0,1.0,1.0,0.0,52.0,0.44179048579061,0.30345113026103,0.74970361269812,0.49479728021073,1,225
0.0,1.0,1.0,999.0,0.0,52.0,0.47200293017744,0.32545461101026,0.7071659907744,0.53318603269136,1,226
0.0,1.0,0.0,1.0,0.0,52.0,0.47200293017744,0.32545461101026,0.7071659907744,0.53318603269136,1,227
