,participant,task,trial,choice,reward,forced,slot1_value,slot2_value
2194,20,88,4,0,40,0,52,60
2195,20,88,5,1,53,0,52,60
2196,20,88,6,1,61,0,52,60
2197,20,88,7,1,53,0,52,60
2198,20,88,8,1,75,0,52,60
2199,20,88,9,1,53,0,52,60
2200,20,89,0,0,35,1,30,60
2201,20,89,1,1,59,1,30,60
2202,20,89,2,0,32,1,30,60
2203,20,89,3,0,27,1,30,60
2204,20,89,4,1,54,0,30,60
2205,20,90,0,1,51,1,52,40
2206,20,90,1,1,36,1,52,40
2207,20,90,2,0,47,1,52,40
2208,20,90,3,1,33,1,52,40
2209,20,90,4,0,51,0,52,40
2210,20,91,0,0,70,1,60,72
2211,20,91,1,1,74,1,60,72
2212,20,91,2,0,61,1,60,72
2213,20,91,3,1,71,1,60,72
2214,20,91,4,1,71,0,60,72
2215,20,92,0,0,56,1,60,48
2216,20,92,1,0,71,1,60,48
2217,20,92,2,0,60,1,60,48
2218,20,92,3,1,50,1,60,48
2219,20,92,4,0,77,0,60,48
2220,20,92,5,0,72,0,60,48
2221,20,92,6,0,68,0,60,48
2222,20,92,7,0,52,0,60,48
2223,20,92,8,0,56,0,60,48
2224,20,92,9,0,50,0,60,48
2225,20,93,0,1,20,1,40,28
2226,20,93,1,0,51,1,40,28
2227,20,93,2,0,40,1,40,28
2228,20,93,3,1,40,1,40,28
2229,20,93,4,0,34,0,40,28
2230,20,94,0,1,42,1,40,52
2231,20,94,1,0,33,1,40,52
2232,20,94,2,0,55,1,40,52
2233,20,94,3,1,60,1,40,52
2234,20,94,4,1,49,0,40,52
2235,20,95,0,1,58,1,80,60
2236,20,95,1,1,53,1,80,60
2237,20,95,2,0,88,1,80,60
2238,20,95,3,1,59,1,80,60
2239,20,95,4,0,75,0,80,60
2240,20,96,0,0,41,1,40,70
2241,20,96,1,1,64,1,40,70
2242,20,96,2,1,69,1,40,70
2243,20,96,3,1,60,1,40,70
2244,20,96,4,1,62,0,40,70
2245,20,97,0,0,66,1,60,72
2246,20,97,1,1,73,1,60,72
2247,20,97,2,0,47,1,60,72
2248,20,97,3,0,58,1,60,72
2249,20,97,4,1,65,0,60,72
2250,20,97,5,1,63,0,60,72
2251,20,97,6,1,67,0,60,72
2252,20,97,7,1,63,0,60,72
2253,20,97,8,1,79,0,60,72
2254,20,97,9,1,68,0,60,72
2255,20,98,0,0,88,1,90,60
2256,20,98,1,1,56,1,90,60
2257,20,98,2,0,95,1,90,60
2258,20,98,3,1,56,1,90,60
2259,20,98,4,0,81,0,90,60
2260,20,99,0,1,45,1,40,60
2261,20,99,1,0,44,1,40,60
2262,20,99,2,0,38,1,40,60
2263,20,99,3,1,50,1,40,60
2264,20,99,4,1,58,0,40,60
2265,36,0,0,0,46,1,40,36
2266,36,0,1,1,38,1,40,36
2267,36,0,2,1,55,1,40,36
2268,36,0,3,1,39,1,40,36
2269,36,0,4,0,50,0,40,36
2270,36,0,5,0,37,0,40,36
2271,36,0,6,1,27,0,40,36
2272,36,0,7,0,31,0,40,36
2273,36,0,8,0,26,0,40,36
2274,36,0,9,1,48,0,40,36
2275,36,1,0,0,61,1,60,48
2276,36,1,1,1,38,1,60,48
2277,36,1,2,0,57,1,60,48
2278,36,1,3,1,59,1,60,48
2279,36,1,4,0,68,0,60,48
2280,36,1,5,1,56,0,60,48
2281,36,1,6,0,58,0,60,48
2282,36,1,7,1,40,0,60,48
2283,36,1,8,0,55,0,60,48
2284,36,1,9,0,72,0,60,48
2285,36,2,0,1,43,1,40,36
2286,36,2,1,0,41,1,40,36
2287,36,2,2,0,34,1,40,36
2288,36,2,3,1,36,1,40,36
2289,36,2,4,1,45,0,40,36
2290,36,2,5,1,28,0,40,36
2291,36,2,6,0,38,0,40,36
2292,36,2,7,1,31,0,40,36
2293,36,2,8,0,41,0,40,36
2294,36,2,9,1,35,0,40,36
2295,36,3,0,1,44,1,40,48
2296,36,3,1,0,44,1,40,48
2297,36,3,2,0,39,1,40,48
2298,36,3,3,1,42,1,40,48
2299,36,3,4,1,56,0,40,48
2300,36,4,0,1,17,1,40,10
2301,36,4,1,0,40,1,40,10
2302,36,4,2,1,6,1,40,10
2303,36,4,3,0,35,1,40,10
2304,36,4,4,1,8,0,40,10
2305,36,5,0,1,69,1,60,56
2306,36,5,1,0,56,1,60,56
2307,36,5,2,1,58,1,60,56
2308,36,5,3,0,60,1,60,56
2309,36,5,4,1,62,0,60,56
2310,36,6,0,1,52,1,40,48
2311,36,6,1,1,44,1,40,48
2312,36,6,2,0,22,1,40,48
2313,36,6,3,1,48,1,40,48
2314,36,6,4,0,65,0,40,48
2315,36,6,5,1,60,0,40,48
2316,36,6,6,0,46,0,40,48
2317,36,6,7,1,57,0,40,48
2318,36,6,8,0,52,0,40,48
2319,36,6,9,1,29,0,40,48
2320,36,7,0,0,49,1,56,60
2321,36,7,1,0,64,1,56,60
2322,36,7,2,0,54,1,56,60
2323,36,7,3,1,63,1,56,60
2324,36,7,4,0,64,0,56,60
2325,36,8,0,1,65,1,48,60
2326,36,8,1,0,38,1,48,60
2327,36,8,2,1,55,1,48,60
2328,36,8,3,1,56,1,48,60
2329,36,8,4,0,56,0,48,60
2330,36,8,5,0,48,0,48,60
2331,36,8,6,1,75,0,48,60
2332,36,8,7,0,52,0,48,60
2333,36,8,8,1,50,0,48,60
2334,36,8,9,1,65,0,48,60
2335,36,9,0,1,56,1,80,60
2336,36,9,1,1,67,1,80,60
2337,36,9,2,0,85,1,80,60
2338,36,9,3,1,67,1,80,60
2339,36,9,4,0,87,0,80,60
2340,36,10,0,1,66,1,40,60
2341,36,10,1,0,49,1,40,60
2342,36,10,2,0,45,1,40,60
2343,36,10,3,0,47,1,40,60
2344,36,10,4,0,24,0,40,60
2345,36,11,0,1,59,1,40,70
2346,36,11,1,0,45,1,40,70
2347,36,11,2,1,63,1,40,70
2348,36,11,3,0,38,1,40,70
2349,36,11,4,1,78,0,40,70
2350,36,11,5,0,38,0,40,70
2351,36,11,6,1,79,0,40,70
2352,36,11,7,0,41,0,40,70
2353,36,11,8,1,76,0,40,70
2354,36,11,9,0,41,0,40,70
2355,36,12,0,0,41,1,40,32
2356,36,12,1,1,28,1,40,32
2357,36,12,2,0,42,1,40,32
2358,36,12,3,0,41,1,40,32
2359,36,12,4,1,29,0,40,32
2360,36,13,0,1,38,1,40,36
2361,36,13,1,0,41,1,40,36
2362,36,13,2,0,42,1,40,36
2363,36,13,3,0,31,1,40,36
2364,36,13,4,0,56,0,40,36
2365,36,13,5,1,45,0,40,36
2366,36,13,6,0,49,0,40,36
2367,36,13,7,1,45,0,40,36
2368,36,13,8,0,27,0,40,36
2369,36,13,9,1,28,0,40,36
2370,36,14,0,0,80,1,72,60
2371,36,14,1,1,56,1,72,60
2372,36,14,2,0,81,1,72,60
2373,36,14,3,1,65,1,72,60
2374,36,14,4,0,77,0,72,60
2375,36,14,5,1,66,0,72,60
2376,36,14,6,0,71,0,72,60
2377,36,14,7,1,60,0,72,60
2378,36,14,8,0,59,0,72,60
2379,36,14,9,1,62,0,72,60
2380,36,15,0,1,53,1,40,60
2381,36,15,1,1,44,1,40,60
2382,36,15,2,0,50,1,40,60
2383,36,15,3,0,41,1,40,60
2384,36,15,4,1,45,0,40,60
2385,36,15,5,0,48,0,40,60
2386,36,15,6,1,60,0,40,60
2387,36,15,7,0,32,0,40,60
2388,36,15,8,1,68,0,40,60
2389,36,15,9,0,61,0,40,60
2390,36,16,0,0,45,1,40,70
2391,36,16,1,1,67,1,40,70
2392,36,16,2,1,74,1,40,70
2393,36,16,3,1,80,1,40,70
2394,36,16,4,0,44,0,40,70
2395,36,17,0,1,62,1,40,60
2396,36,17,1,1,65,1,40,60
2397,36,17,2,0,26,1,40,60
2398,36,17,3,0,37,1,40,60
2399,36,17,4,1,65,0,40,60
2400,36,17,5,0,56,0,40,60
2401,36,17,6,1,58,0,40,60
2402,36,17,7,0,35,0,40,60
2403,36,17,8,1,72,0,40,60
2404,36,17,9,0,36,0,40,60
2405,36,18,0,1,41,1,70,40
2406,36,18,1,0,74,1,70,40
2407,36,18,2,0,88,1,70,40
2408,36,18,3,0,80,1,70,40
2409,36,18,4,0,74,0,70,40
2410,36,18,5,1,27,0,70,40
2411,36,18,6,0,77,0,70,40
2412,36,18,7,1,40,0,70,40
2413,36,18,8,0,85,0,70,40
2414,36,18,9,1,50,0,70,40
2415,36,19,0,0,72,1,60,56
2416,36,19,1,1,56,1,60,56
2417,36,19,2,1,65,1,60,56
2418,36,19,3,1,35,1,60,56
2419,36,19,4,0,69,0,60,56
2420,36,20,0,0,16,1,20,40
2421,36,20,1,1,40,1,20,40
2422,36,20,2,0,27,1,20,40
2423,36,20,3,1,51,1,20,40
2424,36,20,4,0,14,0,20,40
2425,36,21,0,0,79,1,80,60
2426,36,21,1,0,77,1,80,60
2427,36,21,2,0,89,1,80,60
2428,36,21,3,1,58,1,80,60
2429,36,21,4,0,73,0,80,60
2430,36,22,0,0,39,1,48,40
2431,36,22,1,1,33,1,48,40
2432,36,22,2,0,53,1,48,40
2433,36,22,3,0,59,1,48,40
2434,36,22,4,1,44,0,48,40
2435,36,22,5,0,52,0,48,40
2436,36,22,6,1,40,0,48,40
2437,36,22,7,0,52,0,48,40
2438,36,22,8,1,40,0,48,40
2439,36,22,9,0,38,0,48,40
2440,36,23,0,1,24,1,40,32
2441,36,23,1,0,36,1,40,32
2442,36,23,2,1,46,1,40,32
2443,36,23,3,1,31,1,40,32
2444,36,23,4,0,30,0,40,32
2445,36,23,5,0,38,0,40,32
2446,36,23,6,1,48,0,40,32
2447,36,23,7,0,37,0,40,32
2448,36,23,8,1,33,0,40,32
2449,36,23,9,0,42,0,40,32
2450,36,24,0,1,59,1,48,60
2451,36,24,1,0,37,1,48,60
2452,36,24,2,1,62,1,48,60
2453,36,24,3,1,64,1,48,60
2454,36,24,4,0,48,0,48,60
2455,36,24,5,1,54,0,48,60
2456,36,24,6,0,51,0,48,60
2457,36,24,7,1,50,0,48,60
2458,36,24,8,0,36,0,48,60
2459,36,24,9,1,66,0,48,60
2460,36,25,0,1,99,1,60,90
2461,36,25,1,0,63,1,60,90
2462,36,25,2,0,53,1,60,90
2463,36,25,3,1,97,1,60,90
2464,36,25,4,0,64,0,60,90
2465,36,26,0,1,60,1,52,60
2466,36,26,1,1,59,1,52,60
2467,36,26,2,1,59,1,52,60
2468,36,26,3,0,59,1,52,60
2469,36,26,4,0,59,0,52,60
2470,36,27,0,1,73,1,60,80
2471,36,27,1,0,61,1,60,80
2472,36,27,2,1,75,1,60,80
2473,36,27,3,1,97,1,60,80
2474,36,27,4,0,56,0,60,80
2475,36,27,5,1,82,0,60,80
2476,36,27,6,0,69,0,60,80
2477,36,27,7,1,89,0,60,80
2478,36,27,8,0,71,0,60,80
2479,36,27,9,1,83,0,60,80
2480,36,28,0,1,52,1,40,60
2481,36,28,1,1,50,1,40,60
2482,36,28,2,0,39,1,40,60
2483,36,28,3,0,44,1,40,60
2484,36,28,4,1,68,0,40,60
2485,36,28,5,0,50,0,40,60
2486,36,28,6,1,50,0,40,60
2487,36,28,7,0,20,0,40,60
2488,36,28,8,1,60,0,40,60
2489,36,28,9,0,43,0,40,60
2490,36,29,0,0,35,1,30,60
2491,36,29,1,0,41,1,30,60
2492,36,29,2,1,59,1,30,60
2493,36,29,3,0,25,1,30,60
2494,36,29,4,1,63,0,30,60
2495,36,29,5,1,62,0,30,60
2496,36,29,6,0,27,0,30,60
2497,36,29,7,1,74,0,30,60
2498,36,29,8,0,24,0,30,60
2499,36,29,9,1,51,0,30,60
2500,36,30,0,0,55,1,60,68
2501,36,30,1,1,75,1,60,68
2502,36,30,2,0,60,1,60,68
2503,36,30,3,1,70,1,60,68
2504,36,30,4,0,60,0,60,68
2505,36,30,5,1,64,0,60,68
2506,36,30,6,0,67,0,60,68
2507,36,30,7,1,65,0,60,68
2508,36,30,8,0,72,0,60,68
2509,36,30,9,1,71,0,60,68
2510,36,31,0,1,55,1,68,60
2511,36,31,1,1,71,1,68,60
2512,36,31,2,0,65,1,68,60
2513,36,31,3,1,61,1,68,60
2514,36,31,4,0,70,0,68,60
2515,36,32,0,1,45,1,40,48
2516,36,32,1,1,59,1,40,48
2517,36,32,2,0,49,1,40,48
2518,36,32,3,0,37,1,40,48
2519,36,32,4,1,52,0,40,48
2520,36,32,5,1,56,0,40,48
2521,36,32,6,0,40,0,40,48
2522,36,32,7,1,48,0,40,48
2523,36,32,8,0,26,0,40,48
2524,36,32,9,1,54,0,40,48
2525,36,33,0,1,17,1,40,20
2526,36,33,1,1,11,1,40,20
2527,36,33,2,0,46,1,40,20
2528,36,33,3,1,28,1,40,20
2529,36,33,4,0,50,0,40,20
2530,36,33,5,1,9,0,40,20
2531,36,33,6,0,30,0,40,20
2532,36,33,7,1,26,0,40,20
2533,36,33,8,0,42,0,40,20
2534,36,33,9,1,18,0,40,20
2535,36,34,0,0,28,1,30,60
2536,36,34,1,1,53,1,30,60
2537,36,34,2,1,58,1,30,60
2538,36,34,3,1,70,1,30,60
2539,36,34,4,0,33,0,30,60
2540,36,34,5,0,40,0,30,60
2541,36,34,6,1,65,0,30,60
2542,36,34,7,0,51,0,30,60
2543,36,34,8,1,66,0,30,60
2544,36,34,9,0,28,0,30,60
2545,36,35,0,1,58,1,40,60
2546,36,35,1,0,59,1,40,60
2547,36,35,2,0,46,1,40,60
2548,36,35,3,0,25,1,40,60
2549,36,35,4,1,50,0,40,60
2550,36,35,5,0,41,0,40,60
2551,36,35,6,1,51,0,40,60
2552,36,35,7,0,47,0,40,60
2553,36,35,8,1,55,0,40,60
2554,36,35,9,0,43,0,40,60
2555,36,36,0,0,21,1,36,40
2556,36,36,1,1,52,1,36,40
2557,36,36,2,1,49,1,36,40
2558,36,36,3,0,35,1,36,40
2559,36,36,4,1,56,0,36,40
2560,36,36,5,0,29,0,36,40
2561,36,36,6,1,39,0,36,40
2562,36,36,7,0,43,0,36,40
2563,36,36,8,1,42,0,36,40
2564,36,36,9,0,30,0,36,40
2565,36,37,0,1,64,1,80,60
2566,36,37,1,1,59,1,80,60
2567,36,37,2,0,78,1,80,60
2568,36,37,3,0,80,1,80,60
2569,36,37,4,1,42,0,80,60
2570,36,38,0,0,46,1,40,10
2571,36,38,1,0,38,1,40,10
2572,36,38,2,1,16,1,40,10
2573,36,38,3,1,10,1,40,10
2574,36,38,4,0,45,0,40,10
2575,36,38,5,1,18,0,40,10
2576,36,38,6,0,35,0,40,10
2577,36,38,7,1,25,0,40,10
2578,36,38,8,0,44,0,40,10
2579,36,38,9,1,5,0,40,10
2580,36,39,0,1,39,1,40,36
2581,36,39,1,0,33,1,40,36
2582,36,39,2,0,41,1,40,36
2583,36,39,3,0,49,1,40,36
2584,36,39,4,1,32,0,40,36
2585,36,39,5,0,38,0,40,36
2586,36,39,6,1,36,0,40,36
2587,36,39,7,0,46,0,40,36
2588,36,39,8,1,20,0,40,36
2589,36,39,9,0,42,0,40,36
2590,36,40,0,0,43,1,60,68
2591,36,40,1,1,71,1,60,68
2592,36,40,2,0,49,1,60,68
2593,36,40,3,1,72,1,60,68
2594,36,40,4,0,54,0,60,68
2595,36,40,5,1,62,0,60,68
2596,36,40,6,0,54,0,60,68
2597,36,40,7,1,71,0,60,68
2598,36,40,8,0,61,0,60,68
2599,36,40,9,1,66,0,60,68
2600,36,41,0,0,48,1,32,40
2601,36,41,1,0,38,1,32,40
2602,36,41,2,0,29,1,32,40
2603,36,41,3,1,46,1,32,40
2604,36,41,4,0,24,0,32,40
2605,36,41,5,1,38,0,32,40
2606,36,41,6,0,13,0,32,40
2607,36,41,7,1,47,0,32,40
2608,36,41,8,0,28,0,32,40
2609,36,41,9,1,42,0,32,40
2610,36,42,0,1,54,1,64,60
2611,36,42,1,1,60,1,64,60
2612,36,42,2,0,49,1,64,60
2613,36,42,3,0,58,1,64,60
2614,36,42,4,1,67,0,64,60
2615,36,43,0,1,51,1,40,60
2616,36,43,1,0,45,1,40,60
2617,36,43,2,0,27,1,40,60
2618,36,43,3,0,43,1,40,60
2619,36,43,4,1,57,0,40,60
2620,36,43,5,0,46,0,40,60
2621,36,43,6,1,62,0,40,60
2622,36,43,7,0,44,0,40,60
2623,36,43,8,1,51,0,40,60
2624,36,43,9,0,46,0,40,60
2625,36,44,0,1,23,1,40,28
2626,36,44,1,1,24,1,40,28
2627,36,44,2,1,15,1,40,28
2628,36,44,3,0,28,1,40,28
2629,36,44,4,1,28,0,40,28
2630,36,45,0,1,78,1,48,60
2631,36,45,1,0,52,1,48,60
2632,36,45,2,0,54,1,48,60
2633,36,45,3,0,44,1,48,60
2634,36,45,4,1,63,0,48,60
2635,36,46,0,0,54,1,60,80
2636,36,46,1,1,86,1,60,80
2637,36,46,2,0,52,1,60,80
2638,36,46,3,0,60,1,60,80
2639,36,46,4,1,84,0,60,80
2640,36,46,5,0,61,0,60,80
2641,36,46,6,1,94,0,60,80
2642,36,46,7,0,58,0,60,80
2643,36,46,8,1,83,0,60,80
2644,36,46,9,0,56,0,60,80
2645,36,47,0,0,10,1,10,40
2646,36,47,1,1,39,1,10,40
2647,36,47,2,1,44,1,10,40
2648,36,47,3,0,18,1,10,40
2649,36,47,4,1,37,0,10,40
2650,36,47,5,0,5,0,10,40
2651,36,47,6,1,57,0,10,40
2652,36,47,7,0,12,0,10,40
2653,36,47,8,1,42,0,10,40
2654,36,47,9,0,1,0,10,40
2655,36,48,0,0,36,1,40,60
2656,36,48,1,0,37,1,40,60
2657,36,48,2,1,73,1,40,60
2658,36,48,3,1,64,1,40,60
2659,36,48,4,0,35,0,40,60
2660,36,48,5,1,63,0,40,60
2661,36,48,6,0,25,0,40,60
2662,36,48,7,1,74,0,40,60
2663,36,48,8,0,47,0,40,60
2664,36,48,9,1,69,0,40,60
2665,36,49,0,1,52,1,40,48
2666,36,49,1,0,34,1,40,48
2667,36,49,2,0,52,1,40,48
2668,36,49,3,1,49,1,40,48
2669,36,49,4,0,41,0,40,48
2670,36,50,0,0,50,1,40,28
2671,36,50,1,1,26,1,40,28
2672,36,50,2,0,52,1,40,28
2673,36,50,3,1,17,1,40,28
2674,36,50,4,0,43,0,40,28
2675,36,51,0,0,62,1,60,56
2676,36,51,1,1,66,1,60,56
2677,36,51,2,1,50,1,60,56
2678,36,51,3,1,46,1,60,56
2679,36,51,4,0,60,0,60,56
2680,36,52,0,1,76,1,60,90
2681,36,52,1,0,58,1,60,90
2682,36,52,2,0,67,1,60,90
2683,36,52,3,1,87,1,60,90
2684,36,52,4,0,59,0,60,90
2685,36,53,0,1,45,1,40,48
2686,36,53,1,1,57,1,40,48
2687,36,53,2,0,35,1,40,48
2688,36,53,3,0,34,1,40,48
2689,36,53,4,1,44,0,40,48
2690,36,53,5,0,39,0,40,48
2691,36,53,6,1,46,0,40,48
2692,36,53,7,0,47,0,40,48
2693,36,53,8,1,52,0,40,48
2694,36,53,9,0,36,0,40,48
2695,36,54,0,1,50,1,48,60
2696,36,54,1,0,31,1,48,60
2697,36,54,2,1,65,1,48,60
2698,36,54,3,0,41,1,48,60
2699,36,54,4,1,56,0,48,60
2700,36,54,5,0,53,0,48,60
2701,36,54,6,1,65,0,48,60
2702,36,54,7,0,46,0,48,60
2703,36,54,8,1,46,0,48,60
2704,36,54,9,0,53,0,48,60
2705,36,55,0,0,75,1,60,72
2706,36,55,1,1,76,1,60,72
2707,36,55,2,0,57,1,60,72
2708,36,55,3,1,70,1,60,72
2709,36,55,4,0,61,0,60,72
2710,36,56,0,1,42,1,52,40
2711,36,56,1,0,51,1,52,40
2712,36,56,2,1,35,1,52,40
2713,36,56,3,1,42,1,52,40
2714,36,56,4,0,43,0,52,40
2715,36,56,5,0,46,0,52,40
2716,36,56,6,1,35,0,52,40
2717,36,56,7,0,47,0,52,40
2718,36,56,8,1,34,0,52,40
2719,36,56,9,0,64,0,52,40
2720,36,57,0,1,69,1,40,60
2721,36,57,1,1,60,1,40,60
2722,36,57,2,0,26,1,40,60
2723,36,57,3,0,34,1,40,60
2724,36,57,4,1,53,0,40,60
2725,36,57,5,0,36,0,40,60
2726,36,57,6,1,68,0,40,60
2727,36,57,7,0,29,0,40,60
2728,36,57,8,1,66,0,40,60
2729,36,57,9,0,37,0,40,60
2730,36,58,0,1,38,1,40,36
2731,36,58,1,0,53,1,40,36
2732,36,58,2,0,35,1,40,36
2733,36,58,3,1,33,1,40,36
2734,36,58,4,0,40,0,40,36
2735,36,58,5,1,28,0,40,36
2736,36,58,6,0,43,0,40,36
2737,36,58,7,1,32,0,40,36
2738,36,58,8,0,34,0,40,36
2739,36,58,9,1,35,0,40,36
2740,36,59,0,1,31,1,40,28
2741,36,59,1,0,58,1,40,28
2742,36,59,2,0,30,1,40,28
2743,36,59,3,1,9,1,40,28
2744,36,59,4,0,52,0,40,28
2745,36,60,0,1,39,1,60,30
2746,36,60,1,0,51,1,60,30
2747,36,60,2,1,25,1,60,30
2748,36,60,3,1,30,1,60,30
2749,36,60,4,0,59,0,60,30
2750,36,61,0,0,46,1,40,70
2751,36,61,1,1,77,1,40,70
2752,36,61,2,1,80,1,40,70
2753,36,61,3,0,35,1,40,70
2754,36,61,4,1,67,0,40,70
2755,36,61,5,0,35,0,40,70
2756,36,61,6,1,68,0,40,70
2757,36,61,7,0,39,0,40,70
2758,36,61,8,1,74,0,40,70
2759,36,61,9,0,37,0,40,70
2760,36,62,0,0,28,1,36,40
2761,36,62,1,1,33,1,36,40
2762,36,62,2,1,50,1,36,40
2763,36,62,3,0,35,1,36,40
2764,36,62,4,1,37,0,36,40
2765,36,62,5,0,44,0,36,40
2766,36,62,6,1,38,0,36,40
2767,36,62,7,0,35,0,36,40
2768,36,62,8,1,38,0,36,40
2769,36,62,9,0,43,0,36,40
2770,36,63,0,1,54,1,36,40
2771,36,63,1,0,27,1,36,40
2772,36,63,2,1,45,1,36,40
2773,36,63,3,0,40,1,36,40
2774,36,63,4,1,37,0,36,40
2775,36,64,0,1,4,1,40,10
2776,36,64,1,0,57,1,40,10
2777,36,64,2,0,43,1,40,10
2778,36,64,3,1,4,1,40,10
2779,36,64,4,0,33,0,40,10
2780,36,65,0,1,52,1,40,44
2781,36,65,1,1,37,1,40,44
2782,36,65,2,1,52,1,40,44
2783,36,65,3,0,45,1,40,44
2784,36,65,4,0,45,0,40,44
2785,36,66,0,1,63,1,52,60
2786,36,66,1,1,50,1,52,60
2787,36,66,2,1,56,1,52,60
2788,36,66,3,0,48,1,52,60
2789,36,66,4,0,53,0,52,60
2790,36,67,0,1,61,1,60,64
2791,36,67,1,1,55,1,60,64
2792,36,67,2,0,52,1,60,64
2793,36,67,3,0,71,1,60,64
2794,36,67,4,1,70,0,60,64
2795,36,67,5,0,50,0,60,64
2796,36,67,6,1,70,0,60,64
2797,36,67,7,0,76,0,60,64
2798,36,67,8,1,69,0,60,64
2799,36,67,9,0,58,0,60,64
2800,36,68,0,1,66,1,40,60
2801,36,68,1,0,19,1,40,60
2802,36,68,2,0,39,1,40,60
2803,36,68,3,0,42,1,40,60
2804,36,68,4,0,37,0,40,60
2805,36,69,0,1,64,1,48,60
2806,36,69,1,0,41,1,48,60
2807,36,69,2,1,83,1,48,60
2808,36,69,3,0,60,1,48,60
2809,36,69,4,1,70,0,48,60
2810,36,69,5,0,45,0,48,60
2811,36,69,6,1,40,0,48,60
2812,36,69,7,0,51,0,48,60
2813,36,69,8,1,55,0,48,60
2814,36,69,9,0,37,0,48,60
2815,36,70,0,1,42,1,52,40
2816,36,70,1,0,40,1,52,40
2817,36,70,2,1,41,1,52,40
2818,36,70,3,1,40,1,52,40
2819,36,70,4,0,56,0,52,40
2820,36,70,5,1,43,0,52,40
2821,36,70,6,0,57,0,52,40
2822,36,70,7,1,26,0,52,40
2823,36,70,8,0,44,0,52,40
2824,36,70,9,1,39,0,52,40
2825,36,71,0,1,32,1,60,30
2826,36,71,1,0,51,1,60,30
2827,36,71,2,1,29,1,60,30
2828,36,71,3,1,39,1,60,30
2829,36,71,4,0,79,0,60,30
2830,36,72,0,0,63,1,72,60
2831,36,72,1,1,53,1,72,60
2832,36,72,2,0,67,1,72,60
2833,36,72,3,1,56,1,72,60
2834,36,72,4,0,62,0,72,60
2835,36,72,5,1,57,0,72,60
2836,36,72,6,0,50,0,72,60
2837,36,72,7,1,70,0,72,60
2838,36,72,8,0,74,0,72,60
2839,36,72,9,1,62,0,72,60
2840,36,73,0,0,30,1,30,60
2841,36,73,1,0,27,1,30,60
2842,36,73,2,1,51,1,30,60
2843,36,73,3,0,32,1,30,60
2844,36,73,4,1,68,0,30,60
2845,36,73,5,0,29,0,30,60
2846,36,73,6,1,66,0,30,60
2847,36,73,7,0,25,0,30,60
2848,36,73,8,1,61,0,30,60
2849,36,73,9,0,28,0,30,60
2850,36,74,0,1,22,1,52,40
2851,36,74,1,1,43,1,52,40
2852,36,74,2,0,33,1,52,40
2853,36,74,3,1,32,1,52,40
2854,36,74,4,0,43,0,52,40
2855,36,75,0,1,48,1,60,52
2856,36,75,1,0,65,1,60,52
2857,36,75,2,0,74,1,60,52
2858,36,75,3,1,57,1,60,52
2859,36,75,4,0,52,0,60,52
2860,36,76,0,0,41,1,40,10
2861,36,76,1,0,34,1,40,10
2862,36,76,2,1,8,1,40,10
2863,36,76,3,1,18,1,40,10
2864,36,76,4,0,48,0,40,10
2865,36,76,5,0,45,0,40,10
2866,36,76,6,0,45,0,40,10
2867,36,76,7,1,15,0,40,10
2868,36,76,8,0,55,0,40,10
2869,36,76,9,1,15,0,40,10
2870,36,77,0,0,68,1,80,60
2871,36,77,1,0,79,1,80,60
2872,36,77,2,0,71,1,80,60
2873,36,77,3,1,53,1,80,60
2874,36,77,4,0,87,0,80,60
2875,36,78,0,1,30,1,40,20
2876,36,78,1,1,26,1,40,20
2877,36,78,2,0,29,1,40,20
2878,36,78,3,1,21,1,40,20
2879,36,78,4,0,44,0,40,20
2880,36,78,5,1,21,0,40,20
2881,36,78,6,0,55,0,40,20
2882,36,78,7,1,23,0,40,20
2883,36,78,8,0,43,0,40,20
2884,36,78,9,1,24,0,40,20
2885,36,79,0,0,62,1,64,60
2886,36,79,1,0,75,1,64,60
2887,36,79,2,1,51,1,64,60
2888,36,79,3,0,64,1,64,60
2889,36,79,4,1,58,0,64,60
2890,36,80,0,0,66,1,60,48
2891,36,80,1,0,56,1,60,48
2892,36,80,2,0,74,1,60,48
2893,36,80,3,1,55,1,60,48
2894,36,80,4,0,67,0,60,48
2895,36,80,5,1,55,0,60,48
2896,36,80,6,0,50,0,60,48
2897,36,80,7,1,58,0,60,48
2898,36,80,8,0,50,0,60,48
2899,36,80,9,1,42,0,60,48
2900,36,81,0,0,65,1,60,80
2901,36,81,1,1,84,1,60,80
2902,36,81,2,0,58,1,60,80
2903,36,81,3,0,62,1,60,80
2904,36,81,4,1,83,0,60,80
2905,36,81,5,0,57,0,60,80
2906,36,81,6,1,80,0,60,80
2907,36,81,7,0,75,0,60,80
2908,36,81,8,1,67,0,60,80
2909,36,81,9,0,53,0,60,80
2910,36,82,0,1,58,1,52,60
2911,36,82,1,0,65,1,52,60
2912,36,82,2,0,61,1,52,60
2913,36,82,3,1,76,1,52,60
2914,36,82,4,0,49,0,52,60
2915,36,82,5,1,65,0,52,60
2916,36,82,6,0,60,0,52,60
2917,36,82,7,1,58,0,52,60
2918,36,82,8,0,50,0,52,60
2919,36,82,9,1,58,0,52,60
2920,36,83,0,1,48,1,80,60
2921,36,83,1,1,65,1,80,60
2922,36,83,2,0,85,1,80,60
2923,36,83,3,0,70,1,80,60
2924,36,83,4,1,68,0,80,60
2925,36,84,0,0,30,1,20,40
2926,36,84,1,0,19,1,20,40
2927,36,84,2,1,23,1,20,40
2928,36,84,3,1,30,1,20,40
