,participant,task,trial,choice,reward,forced,slot1_value,slot2_value
774,17,8,4,1,71,0,40,60
775,17,9,0,1,46,1,40,44
776,17,9,1,1,37,1,40,44
777,17,9,2,0,34,1,40,44
778,17,9,3,1,35,1,40,44
779,17,9,4,1,40,0,40,44
780,17,10,0,1,55,1,60,48
781,17,10,1,0,53,1,60,48
782,17,10,2,1,48,1,60,48
783,17,10,3,1,49,1,60,48
784,17,10,4,0,69,0,60,48
785,17,10,5,1,50,0,60,48
786,17,10,6,0,66,0,60,48
787,17,10,7,1,38,0,60,48
788,17,10,8,0,49,0,60,48
789,17,10,9,1,52,0,60,48
790,17,11,0,1,87,1,60,90
791,17,11,1,1,93,1,60,90
792,17,11,2,1,96,1,60,90
793,17,11,3,0,57,1,60,90
794,17,11,4,1,82,0,60,90
795,17,12,0,0,53,1,60,30
796,17,12,1,0,58,1,60,30
797,17,12,2,1,45,1,60,30
798,17,12,3,0,61,1,60,30
799,17,12,4,1,24,0,60,30
800,17,12,5,0,61,0,60,30
801,17,12,6,0,58,0,60,30
802,17,12,7,0,55,0,60,30
803,17,12,8,0,65,0,60,30
804,17,12,9,0,62,0,60,30
805,17,13,0,0,37,1,40,70
806,17,13,1,0,49,1,40,70
807,17,13,2,1,69,1,40,70
808,17,13,3,0,41,1,40,70
809,17,13,4,1,57,0,40,70
810,17,14,0,0,76,1,90,60
811,17,14,1,1,66,1,90,60
812,17,14,2,1,56,1,90,60
813,17,14,3,0,97,1,90,60
814,17,14,4,0,86,0,90,60
815,17,14,5,0,88,0,90,60
816,17,14,6,0,100,0,90,60
817,17,14,7,0,90,0,90,60
818,17,14,8,0,79,0,90,60
819,17,14,9,0,95,0,90,60
820,17,15,0,1,36,1,40,32
821,17,15,1,0,53,1,40,32
822,17,15,2,0,25,1,40,32
823,17,15,3,1,31,1,40,32
824,17,15,4,0,23,0,40,32
825,17,16,0,1,66,1,56,60
826,17,16,1,0,60,1,56,60
827,17,16,2,1,54,1,56,60
828,17,16,3,0,66,1,56,60
829,17,16,4,1,54,0,56,60
830,17,17,0,0,31,1,40,52
831,17,17,1,1,60,1,40,52
832,17,17,2,0,45,1,40,52
833,17,17,3,1,52,1,40,52
834,17,17,4,1,59,0,40,52
835,17,17,5,1,51,0,40,52
836,17,17,6,1,26,0,40,52
837,17,17,7,1,49,0,40,52
838,17,17,8,1,61,0,40,52
839,17,17,9,1,49,0,40,52
840,17,18,0,1,18,1,40,10
841,17,18,1,1,5,1,40,10
842,17,18,2,0,45,1,40,10
843,17,18,3,0,42,1,40,10
844,17,18,4,0,35,0,40,10
845,17,18,5,0,52,0,40,10
846,17,18,6,0,45,0,40,10
847,17,18,7,0,49,0,40,10
848,17,18,8,0,42,0,40,10
849,17,18,9,0,38,0,40,10
850,17,19,0,0,80,1,90,60
851,17,19,1,0,87,1,90,60
852,17,19,2,0,87,1,90,60
853,17,19,3,1,54,1,90,60
854,17,19,4,0,87,0,90,60
855,17,19,5,0,97,0,90,60
856,17,19,6,0,84,0,90,60
857,17,19,7,0,83,0,90,60
858,17,19,8,0,83,0,90,60
859,17,19,9,0,82,0,90,60
860,17,20,0,0,45,1,30,60
861,17,20,1,1,70,1,30,60
862,17,20,2,1,50,1,30,60
863,17,20,3,0,21,1,30,60
864,17,20,4,1,68,0,30,60
865,17,20,5,1,62,0,30,60
866,17,20,6,1,63,0,30,60
867,17,20,7,1,73,0,30,60
868,17,20,8,1,62,0,30,60
869,17,20,9,1,66,0,30,60
870,17,21,0,1,52,1,30,60
871,17,21,1,0,31,1,30,60
872,17,21,2,1,59,1,30,60
873,17,21,3,1,51,1,30,60
874,17,21,4,1,52,0,30,60
875,17,22,0,0,50,1,48,40
876,17,22,1,0,60,1,48,40
877,17,22,2,0,49,1,48,40
878,17,22,3,1,29,1,48,40
879,17,22,4,0,45,0,48,40
880,17,23,0,0,56,1,60,68
881,17,23,1,1,68,1,60,68
882,17,23,2,0,45,1,60,68
883,17,23,3,0,72,1,60,68
884,17,23,4,0,72,0,60,68
885,17,23,5,0,58,0,60,68
886,17,23,6,0,55,0,60,68
887,17,23,7,0,61,0,60,68
888,17,23,8,0,56,0,60,68
889,17,23,9,0,53,0,60,68
890,17,24,0,1,67,1,52,60
891,17,24,1,1,62,1,52,60
892,17,24,2,1,56,1,52,60
893,17,24,3,0,48,1,52,60
894,17,24,4,1,76,0,52,60
895,17,24,5,1,42,0,52,60
896,17,24,6,1,61,0,52,60
897,17,24,7,1,61,0,52,60
898,17,24,8,1,56,0,52,60
899,17,24,9,1,71,0,52,60
900,17,25,0,1,59,1,64,60
901,17,25,1,1,65,1,64,60
902,17,25,2,1,64,1,64,60
903,17,25,3,0,63,1,64,60
904,17,25,4,1,68,0,64,60
905,17,25,5,1,59,0,64,60
906,17,25,6,1,59,0,64,60
907,17,25,7,1,76,0,64,60
908,17,25,8,1,37,0,64,60
909,17,25,9,1,55,0,64,60
910,17,26,0,0,95,1,90,60
911,17,26,1,1,56,1,90,60
912,17,26,2,0,86,1,90,60
913,17,26,3,1,68,1,90,60
914,17,26,4,0,98,0,90,60
915,17,26,5,0,97,0,90,60
916,17,26,6,0,95,0,90,60
917,17,26,7,0,95,0,90,60
918,17,26,8,0,84,0,90,60
919,17,26,9,0,87,0,90,60
920,17,27,0,0,51,1,30,60
921,17,27,1,0,21,1,30,60
922,17,27,2,1,50,1,30,60
923,17,27,3,1,58,1,30,60
924,17,27,4,1,65,0,30,60
925,17,27,5,1,59,0,30,60
926,17,27,6,1,75,0,30,60
927,17,27,7,1,54,0,30,60
928,17,27,8,1,64,0,30,60
929,17,27,9,1,68,0,30,60
930,17,28,0,0,21,1,20,40
931,17,28,1,0,17,1,20,40
932,17,28,2,1,43,1,20,40
933,17,28,3,1,34,1,20,40
934,17,28,4,1,55,0,20,40
935,17,29,0,1,64,1,68,60
936,17,29,1,0,65,1,68,60
937,17,29,2,1,53,1,68,60
938,17,29,3,0,76,1,68,60
939,17,29,4,0,81,0,68,60
940,17,30,0,1,53,1,60,68
941,17,30,1,0,59,1,60,68
942,17,30,2,0,50,1,60,68
943,17,30,3,1,64,1,60,68
944,17,30,4,1,65,0,60,68
945,17,31,0,0,54,1,60,52
946,17,31,1,0,64,1,60,52
947,17,31,2,1,49,1,60,52
948,17,31,3,0,62,1,60,52
949,17,31,4,1,44,0,60,52
950,17,31,5,0,56,0,60,52
951,17,31,6,0,52,0,60,52
952,17,31,7,0,42,0,60,52
953,17,31,8,0,55,0,60,52
954,17,31,9,0,57,0,60,52
955,17,32,0,1,56,1,10,40
956,17,32,1,0,1,1,10,40
957,17,32,2,1,48,1,10,40
958,17,32,3,0,12,1,10,40
959,17,32,4,1,40,0,10,40
960,17,33,0,1,31,1,40,44
961,17,33,1,1,49,1,40,44
962,17,33,2,0,22,1,40,44
963,17,33,3,1,45,1,40,44
964,17,33,4,1,41,0,40,44
965,17,33,5,1,30,0,40,44
966,17,33,6,1,47,0,40,44
967,17,33,7,1,37,0,40,44
968,17,33,8,1,27,0,40,44
969,17,33,9,1,49,0,40,44
970,17,34,0,1,100,1,60,90
971,17,34,1,0,49,1,60,90
972,17,34,2,0,54,1,60,90
973,17,34,3,0,56,1,60,90
974,17,34,4,1,93,0,60,90
975,17,34,5,1,96,0,60,90
976,17,34,6,1,86,0,60,90
977,17,34,7,1,89,0,60,90
978,17,34,8,1,91,0,60,90
979,17,34,9,1,81,0,60,90
980,17,35,0,0,52,1,60,48
981,17,35,1,1,56,1,60,48
982,17,35,2,0,75,1,60,48
983,17,35,3,1,54,1,60,48
984,17,35,4,0,69,0,60,48
985,17,36,0,1,48,1,60,56
986,17,36,1,1,53,1,60,56
987,17,36,2,1,54,1,60,56
988,17,36,3,0,59,1,60,56
989,17,36,4,0,65,0,60,56
990,17,37,0,1,41,1,36,40
991,17,37,1,1,40,1,36,40
992,17,37,2,0,31,1,36,40
993,17,37,3,0,47,1,36,40
994,17,37,4,1,37,0,36,40
995,17,37,5,0,33,0,36,40
996,17,37,6,1,43,0,36,40
997,17,37,7,1,34,0,36,40
998,17,37,8,1,41,0,36,40
999,17,37,9,1,55,0,36,40
1000,17,38,0,0,57,1,52,60
1001,17,38,1,1,66,1,52,60
1002,17,38,2,0,48,1,52,60
1003,17,38,3,1,63,1,52,60
1004,17,38,4,1,42,0,52,60
1005,17,38,5,1,55,0,52,60
1006,17,38,6,1,64,0,52,60
1007,17,38,7,1,69,0,52,60
1008,17,38,8,1,57,0,52,60
1009,17,38,9,1,54,0,52,60
1010,17,39,0,1,46,1,60,40
1011,17,39,1,1,47,1,60,40
1012,17,39,2,1,33,1,60,40
1013,17,39,3,0,64,1,60,40
1014,17,39,4,0,56,0,60,40
1015,17,39,5,0,56,0,60,40
1016,17,39,6,0,53,0,60,40
1017,17,39,7,0,74,0,60,40
1018,17,39,8,0,53,0,60,40
1019,17,39,9,0,69,0,60,40
1020,17,40,0,0,28,1,20,40
1021,17,40,1,1,56,1,20,40
1022,17,40,2,1,31,1,20,40
1023,17,40,3,1,39,1,20,40
1024,17,40,4,0,12,0,20,40
1025,17,40,5,1,29,0,20,40
1026,17,40,6,1,50,0,20,40
1027,17,40,7,1,40,0,20,40
1028,17,40,8,1,42,0,20,40
1029,17,40,9,1,37,0,20,40
1030,17,41,0,1,20,1,40,10
1031,17,41,1,0,41,1,40,10
1032,17,41,2,1,16,1,40,10
1033,17,41,3,0,38,1,40,10
1034,17,41,4,0,45,0,40,10
1035,17,41,5,0,34,0,40,10
1036,17,41,6,0,42,0,40,10
1037,17,41,7,0,47,0,40,10
1038,17,41,8,0,32,0,40,10
1039,17,41,9,0,40,0,40,10
1040,17,42,0,1,54,1,40,60
1041,17,42,1,1,61,1,40,60
1042,17,42,2,0,44,1,40,60
1043,17,42,3,1,68,1,40,60
1044,17,42,4,1,54,0,40,60
1045,17,42,5,1,78,0,40,60
1046,17,42,6,1,60,0,40,60
1047,17,42,7,1,71,0,40,60
1048,17,42,8,1,59,0,40,60
1049,17,42,9,1,50,0,40,60
1050,17,43,0,0,48,1,60,56
1051,17,43,1,0,46,1,60,56
1052,17,43,2,1,66,1,60,56
1053,17,43,3,1,53,1,60,56
1054,17,43,4,1,61,0,60,56
1055,17,44,0,0,60,1,60,68
1056,17,44,1,1,70,1,60,68
1057,17,44,2,1,60,1,60,68
1058,17,44,3,1,60,1,60,68
1059,17,44,4,1,72,0,60,68
1060,17,45,0,0,50,1,48,40
1061,17,45,1,1,32,1,48,40
1062,17,45,2,1,47,1,48,40
1063,17,45,3,1,35,1,48,40
1064,17,45,4,0,48,0,48,40
1065,17,45,5,0,48,0,48,40
1066,17,45,6,0,38,0,48,40
1067,17,45,7,0,38,0,48,40
1068,17,45,8,0,47,0,48,40
1069,17,45,9,0,56,0,48,40
1070,17,46,0,0,26,1,40,20
1071,17,46,1,0,36,1,40,20
1072,17,46,2,1,17,1,40,20
1073,17,46,3,1,27,1,40,20
1074,17,46,4,0,57,0,40,20
1075,17,46,5,0,41,0,40,20
1076,17,46,6,0,39,0,40,20
1077,17,46,7,0,55,0,40,20
1078,17,46,8,0,49,0,40,20
1079,17,46,9,0,44,0,40,20
1080,17,47,0,1,26,1,40,36
1081,17,47,1,0,33,1,40,36
1082,17,47,2,1,52,1,40,36
1083,17,47,3,0,42,1,40,36
1084,17,47,4,1,30,0,40,36
1085,17,47,5,1,32,0,40,36
1086,17,47,6,1,33,0,40,36
1087,17,47,7,1,27,0,40,36
1088,17,47,8,1,28,0,40,36
1089,17,47,9,1,29,0,40,36
1090,17,48,0,0,68,1,60,48
1091,17,48,1,1,40,1,60,48
1092,17,48,2,1,44,1,60,48
1093,17,48,3,0,60,1,60,48
1094,17,48,4,0,60,0,60,48
1095,17,49,0,1,91,1,60,90
1096,17,49,1,0,54,1,60,90
1097,17,49,2,1,79,1,60,90
1098,17,49,3,0,43,1,60,90
1099,17,49,4,1,98,0,60,90
1100,17,50,0,0,68,1,60,64
1101,17,50,1,1,52,1,60,64
1102,17,50,2,0,61,1,60,64
1103,17,50,3,1,68,1,60,64
1104,17,50,4,0,65,0,60,64
1105,17,50,5,0,65,0,60,64
1106,17,50,6,0,49,0,60,64
1107,17,50,7,0,69,0,60,64
1108,17,50,8,0,63,0,60,64
1109,17,50,9,0,75,0,60,64
1110,17,51,0,1,48,1,40,48
1111,17,51,1,0,35,1,40,48
1112,17,51,2,0,34,1,40,48
1113,17,51,3,1,41,1,40,48
1114,17,51,4,1,40,0,40,48
1115,17,52,0,0,46,1,40,28
1116,17,52,1,0,41,1,40,28
1117,17,52,2,0,43,1,40,28
1118,17,52,3,1,25,1,40,28
1119,17,52,4,0,43,0,40,28
1120,17,52,5,0,35,0,40,28
1121,17,52,6,0,36,0,40,28
1122,17,52,7,0,27,0,40,28
1123,17,52,8,0,41,0,40,28
1124,17,52,9,0,43,0,40,28
1125,17,53,0,0,77,1,80,60
1126,17,53,1,0,85,1,80,60
1127,17,53,2,1,58,1,80,60
1128,17,53,3,0,89,1,80,60
1129,17,53,4,0,91,0,80,60
1130,17,53,5,0,85,0,80,60
1131,17,53,6,0,94,0,80,60
1132,17,53,7,0,85,0,80,60
1133,17,53,8,0,78,0,80,60
1134,17,53,9,0,79,0,80,60
1135,17,54,0,1,56,1,72,60
1136,17,54,1,0,72,1,72,60
1137,17,54,2,1,55,1,72,60
1138,17,54,3,0,89,1,72,60
1139,17,54,4,0,92,0,72,60
1140,17,54,5,0,73,0,72,60
1141,17,54,6,0,71,0,72,60
1142,17,54,7,0,77,0,72,60
1143,17,54,8,0,68,0,72,60
1144,17,54,9,0,75,0,72,60
1145,17,55,0,1,59,1,64,60
1146,17,55,1,0,64,1,64,60
1147,17,55,2,0,81,1,64,60
1148,17,55,3,1,64,1,64,60
1149,17,55,4,0,62,0,64,60
1150,17,55,5,0,55,0,64,60
1151,17,55,6,0,66,0,64,60
1152,17,55,7,0,63,0,64,60
1153,17,55,8,0,57,0,64,60
1154,17,55,9,0,72,0,64,60
1155,17,56,0,1,33,1,48,40
1156,17,56,1,1,35,1,48,40
1157,17,56,2,0,47,1,48,40
1158,17,56,3,0,38,1,48,40
1159,17,56,4,1,42,0,48,40
1160,17,56,5,1,27,0,48,40
1161,17,56,6,1,42,0,48,40
1162,17,56,7,1,48,0,48,40
1163,17,56,8,1,32,0,48,40
1164,17,56,9,1,36,0,48,40
1165,17,57,0,0,44,1,40,32
1166,17,57,1,0,31,1,40,32
1167,17,57,2,0,46,1,40,32
1168,17,57,3,1,19,1,40,32
1169,17,57,4,0,48,0,40,32
1170,17,58,0,1,43,1,28,40
1171,17,58,1,0,33,1,28,40
1172,17,58,2,1,44,1,28,40
1173,17,58,3,0,39,1,28,40
1174,17,58,4,1,45,0,28,40
1175,17,58,5,1,46,0,28,40
1176,17,58,6,1,56,0,28,40
1177,17,58,7,1,56,0,28,40
1178,17,58,8,1,43,0,28,40
1179,17,58,9,1,39,0,28,40
1180,17,59,0,0,36,1,40,48
1181,17,59,1,0,32,1,40,48
1182,17,59,2,1,35,1,40,48
1183,17,59,3,1,49,1,40,48
1184,17,59,4,1,57,0,40,48
1185,17,59,5,1,50,0,40,48
1186,17,59,6,1,43,0,40,48
1187,17,59,7,1,55,0,40,48
1188,17,59,8,1,58,0,40,48
1189,17,59,9,1,54,0,40,48
1190,17,60,0,0,38,1,40,36
1191,17,60,1,1,48,1,40,36
1192,17,60,2,0,48,1,40,36
1193,17,60,3,1,40,1,40,36
1194,17,60,4,0,48,0,40,36
1195,17,61,0,0,51,1,40,20
1196,17,61,1,1,32,1,40,20
1197,17,61,2,0,44,1,40,20
1198,17,61,3,1,21,1,40,20
1199,17,61,4,0,28,0,40,20
1200,17,61,5,0,48,0,40,20
1201,17,61,6,0,36,0,40,20
1202,17,61,7,0,33,0,40,20
1203,17,61,8,0,36,0,40,20
1204,17,61,9,0,47,0,40,20
1205,17,62,0,1,58,1,48,60
1206,17,62,1,1,55,1,48,60
1207,17,62,2,1,61,1,48,60
1208,17,62,3,0,47,1,48,60
1209,17,62,4,1,64,0,48,60
1210,17,63,0,0,82,1,68,60
1211,17,63,1,0,64,1,68,60
1212,17,63,2,1,58,1,68,60
1213,17,63,3,0,71,1,68,60
1214,17,63,4,0,64,0,68,60
1215,17,64,0,1,52,1,10,40
1216,17,64,1,0,1,1,10,40
1217,17,64,2,1,35,1,10,40
1218,17,64,3,1,45,1,10,40
1219,17,64,4,1,38,0,10,40
1220,17,65,0,0,69,1,60,80
1221,17,65,1,1,75,1,60,80
1222,17,65,2,0,67,1,60,80
1223,17,65,3,0,52,1,60,80
1224,17,65,4,1,82,0,60,80
1225,17,65,5,1,77,0,60,80
1226,17,65,6,1,80,0,60,80
1227,17,65,7,1,83,0,60,80
1228,17,65,8,1,96,0,60,80
1229,17,65,9,1,80,0,60,80
1230,17,66,0,0,55,1,40,28
1231,17,66,1,1,30,1,40,28
1232,17,66,2,0,39,1,40,28
1233,17,66,3,0,26,1,40,28
1234,17,66,4,0,54,0,40,28
1235,17,67,0,0,57,1,60,90
1236,17,67,1,1,88,1,60,90
1237,17,67,2,1,87,1,60,90
1238,17,67,3,0,57,1,60,90
1239,17,67,4,1,94,0,60,90
1240,17,67,5,1,91,0,60,90
1241,17,67,6,1,86,0,60,90
1242,17,67,7,1,96,0,60,90
1243,17,67,8,1,99,0,60,90
1244,17,67,9,1,96,0,60,90
1245,17,68,0,0,42,1,48,60
1246,17,68,1,1,62,1,48,60
1247,17,68,2,0,53,1,48,60
1248,17,68,3,1,66,1,48,60
1249,17,68,4,1,50,0,48,60
1250,17,69,0,0,42,1,36,40
1251,17,69,1,0,41,1,36,40
1252,17,69,2,1,53,1,36,40
1253,17,69,3,1,36,1,36,40
1254,17,69,4,0,34,0,36,40
1255,17,69,5,0,37,0,36,40
1256,17,69,6,0,40,0,36,40
1257,17,69,7,0,35,0,36,40
1258,17,69,8,0,41,0,36,40
1259,17,69,9,0,31,0,36,40
1260,17,70,0,1,59,1,48,60
1261,17,70,1,0,48,1,48,60
1262,17,70,2,0,45,1,48,60
1263,17,70,3,0,46,1,48,60
1264,17,70,4,1,53,0,48,60
1265,17,70,5,1,68,0,48,60
1266,17,70,6,1,60,0,48,60
1267,17,70,7,1,71,0,48,60
1268,17,70,8,1,68,0,48,60
1269,17,70,9,1,79,0,48,60
1270,17,71,0,0,40,1,44,40
1271,17,71,1,1,35,1,44,40
1272,17,71,2,0,53,1,44,40
1273,17,71,3,0,44,1,44,40
1274,17,71,4,0,58,0,44,40
1275,17,72,0,1,57,1,48,60
1276,17,72,1,0,34,1,48,60
1277,17,72,2,1,84,1,48,60
1278,17,72,3,0,49,1,48,60
1279,17,72,4,1,36,0,48,60
1280,17,73,0,0,61,1,64,60
1281,17,73,1,0,81,1,64,60
1282,17,73,2,0,52,1,64,60
1283,17,73,3,1,61,1,64,60
1284,17,73,4,0,58,0,64,60
1285,17,74,0,1,51,1,30,60
1286,17,74,1,0,51,1,30,60
1287,17,74,2,1,55,1,30,60
1288,17,74,3,1,57,1,30,60
1289,17,74,4,0,35,0,30,60
1290,17,74,5,1,73,0,30,60
1291,17,74,6,1,71,0,30,60
1292,17,74,7,1,60,0,30,60
1293,17,74,8,1,61,0,30,60
1294,17,74,9,1,57,0,30,60
1295,17,75,0,0,29,1,28,40
1296,17,75,1,0,23,1,28,40
1297,17,75,2,1,23,1,28,40
1298,17,75,3,1,30,1,28,40
1299,17,75,4,0,29,0,28,40
1300,17,75,5,0,38,0,28,40
1301,17,75,6,0,30,0,28,40
1302,17,75,7,0,35,0,28,40
1303,17,75,8,0,35,0,28,40
1304,17,75,9,0,24,0,28,40
1305,17,76,0,1,41,1,60,48
1306,17,76,1,0,63,1,60,48
1307,17,76,2,0,66,1,60,48
1308,17,76,3,0,54,1,60,48
1309,17,76,4,0,54,0,60,48
1310,17,77,0,1,21,1,60,30
1311,17,77,1,0,53,1,60,30
1312,17,77,2,0,58,1,60,30
1313,17,77,3,1,25,1,60,30
1314,17,77,4,0,71,0,60,30
1315,17,77,5,0,73,0,60,30
1316,17,77,6,0,57,0,60,30
1317,17,77,7,0,62,0,60,30
1318,17,77,8,0,70,0,60,30
1319,17,77,9,0,55,0,60,30
1320,17,78,0,1,69,1,60,56
1321,17,78,1,0,69,1,60,56
1322,17,78,2,1,57,1,60,56
1323,17,78,3,0,66,1,60,56
1324,17,78,4,0,63,0,60,56
1325,17,79,0,0,58,1,48,40
1326,17,79,1,0,49,1,48,40
1327,17,79,2,1,43,1,48,40
1328,17,79,3,1,41,1,48,40
1329,17,79,4,0,54,0,48,40
1330,17,79,5,0,61,0,48,40
1331,17,79,6,0,49,0,48,40
1332,17,79,7,0,28,0,48,40
1333,17,79,8,0,44,0,48,40
1334,17,79,9,0,50,0,48,40
1335,17,80,0,1,66,1,72,60
1336,17,80,1,0,65,1,72,60
1337,17,80,2,1,57,1,72,60
1338,17,80,3,1,61,1,72,60
1339,17,80,4,1,55,0,72,60
1340,17,81,0,0,45,1,56,60
1341,17,81,1,1,63,1,56,60
1342,17,81,2,1,64,1,56,60
1343,17,81,3,0,53,1,56,60
1344,17,81,4,1,63,0,56,60
1345,17,82,0,0,53,1,60,64
1346,17,82,1,0,59,1,60,64
1347,17,82,2,0,54,1,60,64
1348,17,82,3,1,76,1,60,64
1349,17,82,4,1,53,0,60,64
1350,17,83,0,1,54,1,60,48
1351,17,83,1,1,40,1,60,48
1352,17,83,2,0,67,1,60,48
1353,17,83,3,0,66,1,60,48
1354,17,83,4,0,64,0,60,48
1355,17,83,5,0,54,0,60,48
1356,17,83,6,0,48,0,60,48
1357,17,83,7,0,74,0,60,48
1358,17,83,8,0,42,0,60,48
1359,17,83,9,0,59,0,60,48
1360,17,84,0,1,46,1,36,40
1361,17,84,1,1,42,1,36,40
1362,17,84,2,0,34,1,36,40
1363,17,84,3,0,52,1,36,40
1364,17,84,4,1,33,0,36,40
1365,17,85,0,0,57,1,44,40
1366,17,85,1,1,43,1,44,40
1367,17,85,2,0,51,1,44,40
1368,17,85,3,1,54,1,44,40
1369,17,85,4,0,44,0,44,40
1370,17,86,0,1,69,1,48,60
1371,17,86,1,0,46,1,48,60
1372,17,86,2,1,53,1,48,60
1373,17,86,3,0,47,1,48,60
1374,17,86,4,1,77,0,48,60
1375,17,86,5,1,52,0,48,60
1376,17,86,6,1,53,0,48,60
1377,17,86,7,1,66,0,48,60
1378,17,86,8,1,47,0,48,60
1379,17,86,9,1,52,0,48,60
1380,17,87,0,0,28,1,40,70
1381,17,87,1,0,47,1,40,70
1382,17,87,2,1,61,1,40,70
1383,17,87,3,0,48,1,40,70
1384,17,87,4,1,60,0,40,70
1385,17,87,5,1,81,0,40,70
1386,17,87,6,1,64,0,40,70
1387,17,87,7,1,58,0,40,70
1388,17,87,8,1,66,0,40,70
1389,17,87,9,1,68,0,40,70
1390,17,88,0,1,75,1,60,68
1391,17,88,1,0,59,1,60,68
1392,17,88,2,0,68,1,60,68
1393,17,88,3,1,76,1,60,68
1394,17,88,4,1,65,0,60,68
1395,17,88,5,1,50,0,60,68
1396,17,88,6,1,70,0,60,68
1397,17,88,7,1,58,0,60,68
1398,17,88,8,1,65,0,60,68
1399,17,88,9,1,68,0,60,68
1400,17,89,0,0,60,1,60,40
1401,17,89,1,1,38,1,60,40
1402,17,89,2,0,66,1,60,40
1403,17,89,3,1,52,1,60,40
1404,17,89,4,0,54,0,60,40
1405,17,89,5,0,40,0,60,40
1406,17,89,6,0,63,0,60,40
1407,17,89,7,0,50,0,60,40
1408,17,89,8,0,58,0,60,40
1409,17,89,9,0,54,0,60,40
1410,17,90,0,1,40,1,44,40
1411,17,90,1,1,51,1,44,40
1412,17,90,2,0,47,1,44,40
1413,17,90,3,1,41,1,44,40
1414,17,90,4,0,52,0,44,40
1415,17,90,5,0,64,0,44,40
1416,17,90,6,0,36,0,44,40
1417,17,90,7,0,42,0,44,40
1418,17,90,8,0,47,0,44,40
1419,17,90,9,0,52,0,44,40
1420,17,91,0,0,61,1,60,64
1421,17,91,1,1,67,1,60,64
1422,17,91,2,1,53,1,60,64
1423,17,91,3,1,64,1,60,64
1424,17,91,4,1,66,0,60,64
1425,17,92,0,0,52,1,60,72
1426,17,92,1,1,81,1,60,72
1427,17,92,2,1,80,1,60,72
1428,17,92,3,1,81,1,60,72
1429,17,92,4,1,67,0,60,72
1430,17,93,0,0,52,1,40,10
1431,17,93,1,0,40,1,40,10
1432,17,93,2,1,14,1,40,10
1433,17,93,3,0,18,1,40,10
1434,17,93,4,0,26,0,40,10
1435,17,94,0,0,56,1,52,40
1436,17,94,1,1,34,1,52,40
1437,17,94,2,0,36,1,52,40
1438,17,94,3,0,48,1,52,40
1439,17,94,4,1,37,0,52,40
1440,17,94,5,0,41,0,52,40
1441,17,94,6,0,46,0,52,40
1442,17,94,7,0,52,0,52,40
1443,17,94,8,0,49,0,52,40
1444,17,94,9,0,58,0,52,40
1445,17,95,0,0,100,1,90,60
1446,17,95,1,1,63,1,90,60
1447,17,95,2,0,95,1,90,60
1448,17,95,3,1,62,1,90,60
1449,17,95,4,0,93,0,90,60
1450,17,96,0,1,55,1,60,64
1451,17,96,1,0,50,1,60,64
1452,17,96,2,0,71,1,60,64
1453,17,96,3,1,64,1,60,64
1454,17,96,4,0,64,0,60,64
1455,17,96,5,0,73,0,60,64
1456,17,96,6,0,63,0,60,64
1457,17,96,7,0,51,0,60,64
1458,17,96,8,0,64,0,60,64
1459,17,96,9,0,71,0,60,64
1460,17,97,0,1,57,1,48,60
1461,17,97,1,1,48,1,48,60
1462,17,97,2,0,39,1,48,60
1463,17,97,3,0,61,1,48,60
1464,17,97,4,1,60,0,48,60
1465,17,97,5,1,50,0,48,60
1466,17,97,6,1,78,0,48,60
1467,17,97,7,1,74,0,48,60
1468,17,97,8,1,63,0,48,60
1469,17,97,9,1,55,0,48,60
1470,17,98,0,1,70,1,40,60
1471,17,98,1,1,59,1,40,60
1472,17,98,2,1,62,1,40,60
1473,17,98,3,0,47,1,40,60
1474,17,98,4,1,77,0,40,60
1475,17,99,0,0,35,1,40,44
1476,17,99,1,0,35,1,40,44
1477,17,99,2,1,46,1,40,44
1478,17,99,3,1,46,1,40,44
1479,17,99,4,1,47,0,40,44
1480,17,99,5,1,39,0,40,44
1481,17,99,6,1,48,0,40,44
1482,17,99,7,1,41,0,40,44
1483,17,99,8,1,48,0,40,44
1484,17,99,9,1,55,0,40,44
1485,20,0,0,1,56,1,48,60
1486,20,0,1,1,48,1,48,60
1487,20,0,2,0,57,1,48,60
1488,20,0,3,0,37,1,48,60
1489,20,0,4,1,66,0,48,60
1490,20,0,5,1,67,0,48,60
1491,20,0,6,1,41,0,48,60
1492,20,0,7,0,53,0,48,60
1493,20,0,8,1,47,0,48,60
1494,20,0,9,1,58,0,48,60
1495,20,1,0,1,29,1,36,40
1496,20,1,1,0,34,1,36,40
1497,20,1,2,1,32,1,36,40
1498,20,1,3,0,37,1,36,40
1499,20,1,4,0,27,0,36,40
1500,20,2,0,0,68,1,60,64
1501,20,2,1,1,66,1,60,64
1502,20,2,2,0,63,1,60,64
1503,20,2,3,1,63,1,60,64
1504,20,2,4,0,57,0,60,64
1505,20,2,5,0,57,0,60,64
1506,20,2,6,1,60,0,60,64
1507,20,2,7,0,69,0,60,64
1508,20,2,8,1,62,0,60,64
1509,20,2,9,0,54,0,60,64
1510,20,3,0,1,45,1,40,48
1511,20,3,1,0,49,1,40,48
1512,20,3,2,1,49,1,40,48
1513,20,3,3,1,54,1,40,48
1514,20,3,4,1,44,0,40,48
1515,20,3,5,0,51,0,40,48
1516,20,3,6,0,56,0,40,48
1517,20,3,7,0,42,0,40,48
1518,20,3,8,0,44,0,40,48
1519,20,3,9,0,48,0,40,48
1520,20,4,0,0,52,1,60,52
