,participant,task,trial,choice,reward,forced,slot1_value,slot2_value
774,13,0,9,1,50,0,40,36
775,13,1,0,0,65,1,60,48
776,13,1,1,1,48,1,60,48
777,13,1,2,0,55,1,60,48
778,13,1,3,1,45,1,60,48
779,13,1,4,0,62,0,60,48
780,13,1,5,0,67,0,60,48
781,13,1,6,0,60,0,60,48
782,13,1,7,0,53,0,60,48
783,13,1,8,0,78,0,60,48
784,13,1,9,0,49,0,60,48
785,13,2,0,1,41,1,40,36
786,13,2,1,0,40,1,40,36
787,13,2,2,0,68,1,40,36
788,13,2,3,1,38,1,40,36
789,13,2,4,0,49,0,40,36
790,13,2,5,0,36,0,40,36
791,13,2,6,0,46,0,40,36
792,13,2,7,0,52,0,40,36
793,13,2,8,0,40,0,40,36
794,13,2,9,0,42,0,40,36
795,13,3,0,1,36,1,40,48
796,13,3,1,0,58,1,40,48
797,13,3,2,0,40,1,40,48
798,13,3,3,1,38,1,40,48
799,13,3,4,0,29,0,40,48
800,13,4,0,1,1,1,40,10
801,13,4,1,0,49,1,40,10
802,13,4,2,1,1,1,40,10
803,13,4,3,0,46,1,40,10
804,13,4,4,0,43,0,40,10
805,13,5,0,1,56,1,60,56
806,13,5,1,0,68,1,60,56
807,13,5,2,1,62,1,60,56
808,13,5,3,0,60,1,60,56
809,13,5,4,0,51,0,60,56
810,13,6,0,1,45,1,40,48
811,13,6,1,1,37,1,40,48
812,13,6,2,0,41,1,40,48
813,13,6,3,1,48,1,40,48
814,13,6,4,1,50,0,40,48
815,13,6,5,1,53,0,40,48
816,13,6,6,1,50,0,40,48
817,13,6,7,1,47,0,40,48
818,13,6,8,1,37,0,40,48
819,13,6,9,1,44,0,40,48
820,13,7,0,0,58,1,56,60
821,13,7,1,0,53,1,56,60
822,13,7,2,0,44,1,56,60
823,13,7,3,1,52,1,56,60
824,13,7,4,0,55,0,56,60
825,13,8,0,1,53,1,48,60
826,13,8,1,0,56,1,48,60
827,13,8,2,1,59,1,48,60
828,13,8,3,1,55,1,48,60
829,13,8,4,0,41,0,48,60
830,13,8,5,1,61,0,48,60
831,13,8,6,1,61,0,48,60
832,13,8,7,1,52,0,48,60
833,13,8,8,1,66,0,48,60
834,13,8,9,1,62,0,48,60
835,13,9,0,1,43,1,80,60
836,13,9,1,1,61,1,80,60
837,13,9,2,0,80,1,80,60
838,13,9,3,1,42,1,80,60
839,13,9,4,0,82,0,80,60
840,13,10,0,1,53,1,40,60
841,13,10,1,0,30,1,40,60
842,13,10,2,0,34,1,40,60
843,13,10,3,0,45,1,40,60
844,13,10,4,1,54,0,40,60
845,13,11,0,1,62,1,40,70
846,13,11,1,0,26,1,40,70
847,13,11,2,1,67,1,40,70
848,13,11,3,0,33,1,40,70
849,13,11,4,1,73,0,40,70
850,13,11,5,1,78,0,40,70
851,13,11,6,1,71,0,40,70
852,13,11,7,1,67,0,40,70
853,13,11,8,1,53,0,40,70
854,13,11,9,1,59,0,40,70
855,13,12,0,0,46,1,40,32
856,13,12,1,1,49,1,40,32
857,13,12,2,0,39,1,40,32
858,13,12,3,0,40,1,40,32
859,13,12,4,1,43,0,40,32
860,13,13,0,1,32,1,40,36
861,13,13,1,0,35,1,40,36
862,13,13,2,0,44,1,40,36
863,13,13,3,0,49,1,40,36
864,13,13,4,0,35,0,40,36
865,13,13,5,0,32,0,40,36
866,13,13,6,0,42,0,40,36
867,13,13,7,0,41,0,40,36
868,13,13,8,0,41,0,40,36
869,13,13,9,0,34,0,40,36
870,13,14,0,0,66,1,72,60
871,13,14,1,1,58,1,72,60
872,13,14,2,0,72,1,72,60
873,13,14,3,1,52,1,72,60
874,13,14,4,0,74,0,72,60
875,13,14,5,0,78,0,72,60
876,13,14,6,0,77,0,72,60
877,13,14,7,0,70,0,72,60
878,13,14,8,0,51,0,72,60
879,13,14,9,0,73,0,72,60
880,13,15,0,1,59,1,40,60
881,13,15,1,1,37,1,40,60
882,13,15,2,0,46,1,40,60
883,13,15,3,0,31,1,40,60
884,13,15,4,1,45,0,40,60
885,13,15,5,1,57,0,40,60
886,13,15,6,1,40,0,40,60
887,13,15,7,1,51,0,40,60
888,13,15,8,1,72,0,40,60
889,13,15,9,1,53,0,40,60
890,13,16,0,0,40,1,40,70
891,13,16,1,1,63,1,40,70
892,13,16,2,1,73,1,40,70
893,13,16,3,1,68,1,40,70
894,13,16,4,1,64,0,40,70
895,13,17,0,1,61,1,40,60
896,13,17,1,1,70,1,40,60
897,13,17,2,0,59,1,40,60
898,13,17,3,0,47,1,40,60
899,13,17,4,1,58,0,40,60
900,13,17,5,1,64,0,40,60
901,13,17,6,1,56,0,40,60
902,13,17,7,1,57,0,40,60
903,13,17,8,1,57,0,40,60
904,13,17,9,1,57,0,40,60
905,13,18,0,1,34,1,70,40
906,13,18,1,0,72,1,70,40
907,13,18,2,0,64,1,70,40
908,13,18,3,0,63,1,70,40
909,13,18,4,0,50,0,70,40
910,13,18,5,0,72,0,70,40
911,13,18,6,0,73,0,70,40
912,13,18,7,0,88,0,70,40
913,13,18,8,0,68,0,70,40
914,13,18,9,0,78,0,70,40
915,13,19,0,0,59,1,60,56
916,13,19,1,1,42,1,60,56
917,13,19,2,1,55,1,60,56
918,13,19,3,1,55,1,60,56
919,13,19,4,0,63,0,60,56
920,13,20,0,0,19,1,20,40
921,13,20,1,1,45,1,20,40
922,13,20,2,0,18,1,20,40
923,13,20,3,1,53,1,20,40
924,13,20,4,1,48,0,20,40
925,13,21,0,0,76,1,80,60
926,13,21,1,0,84,1,80,60
927,13,21,2,0,84,1,80,60
928,13,21,3,1,67,1,80,60
929,13,21,4,0,89,0,80,60
930,13,22,0,0,69,1,48,40
931,13,22,1,1,40,1,48,40
932,13,22,2,0,53,1,48,40
933,13,22,3,0,48,1,48,40
934,13,22,4,0,54,0,48,40
935,13,22,5,0,46,0,48,40
936,13,22,6,0,44,0,48,40
937,13,22,7,0,42,0,48,40
938,13,22,8,0,51,0,48,40
939,13,22,9,0,55,0,48,40
940,13,23,0,1,28,1,40,32
941,13,23,1,0,34,1,40,32
942,13,23,2,1,33,1,40,32
943,13,23,3,1,27,1,40,32
944,13,23,4,0,31,0,40,32
945,13,23,5,0,35,0,40,32
946,13,23,6,0,31,0,40,32
947,13,23,7,0,39,0,40,32
948,13,23,8,0,39,0,40,32
949,13,23,9,0,39,0,40,32
950,13,24,0,1,68,1,48,60
951,13,24,1,0,38,1,48,60
952,13,24,2,1,43,1,48,60
953,13,24,3,1,48,1,48,60
954,13,24,4,1,60,0,48,60
955,13,24,5,1,71,0,48,60
956,13,24,6,1,49,0,48,60
957,13,24,7,1,61,0,48,60
958,13,24,8,1,66,0,48,60
959,13,24,9,1,52,0,48,60
960,13,25,0,1,86,1,60,90
961,13,25,1,0,61,1,60,90
962,13,25,2,0,65,1,60,90
963,13,25,3,1,87,1,60,90
964,13,25,4,1,100,0,60,90
965,13,26,0,1,50,1,52,60
966,13,26,1,1,80,1,52,60
967,13,26,2,1,46,1,52,60
968,13,26,3,0,50,1,52,60
969,13,26,4,1,63,0,52,60
970,13,27,0,1,91,1,60,80
971,13,27,1,0,53,1,60,80
972,13,27,2,1,83,1,60,80
973,13,27,3,1,75,1,60,80
974,13,27,4,1,71,0,60,80
975,13,27,5,1,82,0,60,80
976,13,27,6,1,77,0,60,80
977,13,27,7,1,79,0,60,80
978,13,27,8,1,79,0,60,80
979,13,27,9,1,85,0,60,80
980,13,28,0,1,66,1,40,60
981,13,28,1,1,61,1,40,60
982,13,28,2,0,31,1,40,60
983,13,28,3,0,33,1,40,60
984,13,28,4,1,64,0,40,60
985,13,28,5,1,51,0,40,60
986,13,28,6,1,38,0,40,60
987,13,28,7,1,60,0,40,60
988,13,28,8,1,54,0,40,60
989,13,28,9,1,61,0,40,60
990,13,29,0,0,44,1,30,60
991,13,29,1,0,28,1,30,60
992,13,29,2,1,54,1,30,60
993,13,29,3,0,21,1,30,60
994,13,29,4,1,54,0,30,60
995,13,29,5,1,45,0,30,60
996,13,29,6,1,68,0,30,60
997,13,29,7,1,51,0,30,60
998,13,29,8,1,55,0,30,60
999,13,29,9,1,57,0,30,60
1000,13,30,0,0,58,1,60,68
1001,13,30,1,1,48,1,60,68
1002,13,30,2,0,61,1,60,68
1003,13,30,3,1,75,1,60,68
1004,13,30,4,0,66,0,60,68
1005,13,30,5,1,60,0,60,68
1006,13,30,6,0,75,0,60,68
1007,13,30,7,0,65,0,60,68
1008,13,30,8,0,65,0,60,68
1009,13,30,9,0,56,0,60,68
1010,13,31,0,1,56,1,68,60
1011,13,31,1,1,74,1,68,60
1012,13,31,2,0,52,1,68,60
1013,13,31,3,1,84,1,68,60
1014,13,31,4,1,45,0,68,60
1015,13,32,0,1,46,1,40,48
1016,13,32,1,1,38,1,40,48
1017,13,32,2,0,41,1,40,48
1018,13,32,3,0,41,1,40,48
1019,13,32,4,1,43,0,40,48
1020,13,32,5,1,52,0,40,48
1021,13,32,6,1,51,0,40,48
1022,13,32,7,1,30,0,40,48
1023,13,32,8,1,51,0,40,48
1024,13,32,9,1,51,0,40,48
1025,13,33,0,1,18,1,40,20
1026,13,33,1,1,30,1,40,20
1027,13,33,2,0,33,1,40,20
1028,13,33,3,1,19,1,40,20
1029,13,33,4,0,45,0,40,20
1030,13,33,5,0,33,0,40,20
1031,13,33,6,0,33,0,40,20
1032,13,33,7,0,43,0,40,20
1033,13,33,8,0,39,0,40,20
1034,13,33,9,0,45,0,40,20
1035,13,34,0,0,32,1,30,60
1036,13,34,1,1,59,1,30,60
1037,13,34,2,1,52,1,30,60
1038,13,34,3,1,76,1,30,60
1039,13,34,4,1,68,0,30,60
1040,13,34,5,1,54,0,30,60
1041,13,34,6,1,71,0,30,60
1042,13,34,7,1,63,0,30,60
1043,13,34,8,1,59,0,30,60
1044,13,34,9,1,72,0,30,60
1045,13,35,0,1,67,1,40,60
1046,13,35,1,0,48,1,40,60
1047,13,35,2,0,33,1,40,60
1048,13,35,3,0,38,1,40,60
1049,13,35,4,1,61,0,40,60
1050,13,35,5,1,57,0,40,60
1051,13,35,6,1,62,0,40,60
1052,13,35,7,1,49,0,40,60
1053,13,35,8,1,60,0,40,60
1054,13,35,9,1,43,0,40,60
1055,13,36,0,0,30,1,36,40
1056,13,36,1,1,43,1,36,40
1057,13,36,2,1,37,1,36,40
1058,13,36,3,0,25,1,36,40
1059,13,36,4,1,41,0,36,40
1060,13,36,5,1,35,0,36,40
1061,13,36,6,1,30,0,36,40
1062,13,36,7,1,44,0,36,40
1063,13,36,8,1,43,0,36,40
1064,13,36,9,1,35,0,36,40
1065,13,37,0,1,45,1,80,60
1066,13,37,1,1,51,1,80,60
1067,13,37,2,0,87,1,80,60
1068,13,37,3,0,83,1,80,60
1069,13,37,4,0,76,0,80,60
1070,13,38,0,0,44,1,40,10
1071,13,38,1,0,39,1,40,10
1072,13,38,2,1,15,1,40,10
1073,13,38,3,1,23,1,40,10
1074,13,38,4,0,33,0,40,10
1075,13,38,5,0,34,0,40,10
1076,13,38,6,0,37,0,40,10
1077,13,38,7,0,35,0,40,10
1078,13,38,8,0,55,0,40,10
1079,13,38,9,0,43,0,40,10
1080,13,39,0,1,41,1,40,36
1081,13,39,1,0,33,1,40,36
1082,13,39,2,0,40,1,40,36
1083,13,39,3,0,36,1,40,36
1084,13,39,4,1,30,0,40,36
1085,13,39,5,1,34,0,40,36
1086,13,39,6,1,35,0,40,36
1087,13,39,7,1,28,0,40,36
1088,13,39,8,1,47,0,40,36
1089,13,39,9,1,26,0,40,36
1090,13,40,0,0,45,1,60,68
1091,13,40,1,1,72,1,60,68
1092,13,40,2,0,66,1,60,68
1093,13,40,3,1,58,1,60,68
1094,13,40,4,1,69,0,60,68
1095,13,40,5,1,62,0,60,68
1096,13,40,6,1,76,0,60,68
1097,13,40,7,1,78,0,60,68
1098,13,40,8,1,79,0,60,68
1099,13,40,9,1,69,0,60,68
1100,13,41,0,0,37,1,32,40
1101,13,41,1,0,45,1,32,40
1102,13,41,2,0,38,1,32,40
1103,13,41,3,1,55,1,32,40
1104,13,41,4,1,38,0,32,40
1105,13,41,5,1,39,0,32,40
1106,13,41,6,1,42,0,32,40
1107,13,41,7,1,30,0,32,40
1108,13,41,8,1,33,0,32,40
1109,13,41,9,1,38,0,32,40
1110,13,42,0,1,66,1,64,60
1111,13,42,1,1,63,1,64,60
1112,13,42,2,0,65,1,64,60
1113,13,42,3,0,58,1,64,60
1114,13,42,4,1,72,0,64,60
1115,13,43,0,1,60,1,40,60
1116,13,43,1,0,33,1,40,60
1117,13,43,2,0,45,1,40,60
1118,13,43,3,0,37,1,40,60
1119,13,43,4,1,55,0,40,60
1120,13,43,5,1,59,0,40,60
1121,13,43,6,1,60,0,40,60
1122,13,43,7,1,52,0,40,60
1123,13,43,8,1,68,0,40,60
1124,13,43,9,1,49,0,40,60
1125,13,44,0,1,24,1,40,28
1126,13,44,1,1,22,1,40,28
1127,13,44,2,1,29,1,40,28
1128,13,44,3,0,32,1,40,28
1129,13,44,4,0,39,0,40,28
1130,13,45,0,1,64,1,48,60
1131,13,45,1,0,44,1,48,60
1132,13,45,2,0,54,1,48,60
1133,13,45,3,0,42,1,48,60
1134,13,45,4,1,40,0,48,60
1135,13,46,0,0,71,1,60,80
1136,13,46,1,1,92,1,60,80
1137,13,46,2,0,58,1,60,80
1138,13,46,3,0,59,1,60,80
1139,13,46,4,1,71,0,60,80
1140,13,46,5,1,96,0,60,80
1141,13,46,6,1,85,0,60,80
1142,13,46,7,1,81,0,60,80
1143,13,46,8,1,83,0,60,80
1144,13,46,9,1,78,0,60,80
1145,13,47,0,0,1,1,10,40
1146,13,47,1,1,60,1,10,40
1147,13,47,2,1,38,1,10,40
1148,13,47,3,0,7,1,10,40
1149,13,47,4,1,37,0,10,40
1150,13,47,5,1,55,0,10,40
1151,13,47,6,1,40,0,10,40
1152,13,47,7,1,32,0,10,40
1153,13,47,8,1,54,0,10,40
1154,13,47,9,1,45,0,10,40
1155,13,48,0,0,30,1,40,60
1156,13,48,1,0,41,1,40,60
1157,13,48,2,1,64,1,40,60
1158,13,48,3,1,55,1,40,60
1159,13,48,4,1,71,0,40,60
1160,13,48,5,1,68,0,40,60
1161,13,48,6,1,53,0,40,60
1162,13,48,7,1,60,0,40,60
1163,13,48,8,1,61,0,40,60
1164,13,48,9,1,63,0,40,60
1165,13,49,0,1,59,1,40,48
1166,13,49,1,0,47,1,40,48
1167,13,49,2,0,33,1,40,48
1168,13,49,3,1,55,1,40,48
1169,13,49,4,1,50,0,40,48
1170,13,50,0,0,40,1,40,28
1171,13,50,1,1,30,1,40,28
1172,13,50,2,0,29,1,40,28
1173,13,50,3,1,42,1,40,28
1174,13,50,4,1,21,0,40,28
1175,13,51,0,0,57,1,60,56
1176,13,51,1,1,56,1,60,56
1177,13,51,2,1,66,1,60,56
1178,13,51,3,1,63,1,60,56
1179,13,51,4,1,59,0,60,56
1180,13,52,0,1,82,1,60,90
1181,13,52,1,0,56,1,60,90
1182,13,52,2,0,44,1,60,90
1183,13,52,3,1,83,1,60,90
1184,13,52,4,1,90,0,60,90
1185,13,53,0,1,44,1,40,48
1186,13,53,1,1,40,1,40,48
1187,13,53,2,0,37,1,40,48
1188,13,53,3,0,46,1,40,48
1189,13,53,4,1,52,0,40,48
1190,13,53,5,1,42,0,40,48
1191,13,53,6,1,36,0,40,48
1192,13,53,7,1,46,0,40,48
1193,13,53,8,1,50,0,40,48
1194,13,53,9,1,55,0,40,48
1195,13,54,0,1,55,1,48,60
1196,13,54,1,0,39,1,48,60
1197,13,54,2,1,55,1,48,60
1198,13,54,3,0,56,1,48,60
1199,13,54,4,1,54,0,48,60
1200,13,54,5,1,57,0,48,60
1201,13,54,6,1,48,0,48,60
1202,13,54,7,1,58,0,48,60
1203,13,54,8,1,64,0,48,60
1204,13,54,9,1,57,0,48,60
1205,13,55,0,0,72,1,60,72
1206,13,55,1,1,61,1,60,72
1207,13,55,2,0,60,1,60,72
1208,13,55,3,1,71,1,60,72
1209,13,55,4,1,67,0,60,72
1210,13,56,0,1,38,1,52,40
1211,13,56,1,0,60,1,52,40
1212,13,56,2,1,46,1,52,40
1213,13,56,3,1,50,1,52,40
1214,13,56,4,0,42,0,52,40
1215,13,56,5,0,58,0,52,40
1216,13,56,6,0,42,0,52,40
1217,13,56,7,0,57,0,52,40
1218,13,56,8,0,46,0,52,40
1219,13,56,9,0,48,0,52,40
1220,13,57,0,1,71,1,40,60
1221,13,57,1,1,71,1,40,60
1222,13,57,2,0,47,1,40,60
1223,13,57,3,0,38,1,40,60
1224,13,57,4,1,66,0,40,60
1225,13,57,5,1,67,0,40,60
1226,13,57,6,1,65,0,40,60
1227,13,57,7,1,61,0,40,60
1228,13,57,8,1,58,0,40,60
1229,13,57,9,1,54,0,40,60
1230,13,58,0,1,34,1,40,36
1231,13,58,1,0,42,1,40,36
1232,13,58,2,0,46,1,40,36
1233,13,58,3,1,49,1,40,36
1234,13,58,4,1,29,0,40,36
1235,13,58,5,1,38,0,40,36
1236,13,58,6,1,30,0,40,36
1237,13,58,7,1,47,0,40,36
1238,13,58,8,1,51,0,40,36
1239,13,58,9,1,54,0,40,36
1240,13,59,0,1,14,1,40,28
1241,13,59,1,0,49,1,40,28
1242,13,59,2,0,24,1,40,28
1243,13,59,3,1,39,1,40,28
1244,13,59,4,0,34,0,40,28
1245,13,60,0,1,27,1,60,30
1246,13,60,1,0,74,1,60,30
1247,13,60,2,1,25,1,60,30
1248,13,60,3,1,28,1,60,30
1249,13,60,4,0,47,0,60,30
1250,13,61,0,0,45,1,40,70
1251,13,61,1,1,74,1,40,70
1252,13,61,2,1,70,1,40,70
1253,13,61,3,0,32,1,40,70
1254,13,61,4,1,83,0,40,70
1255,13,61,5,1,70,0,40,70
1256,13,61,6,1,74,0,40,70
1257,13,61,7,1,66,0,40,70
1258,13,61,8,1,57,0,40,70
1259,13,61,9,1,71,0,40,70
1260,13,62,0,0,33,1,36,40
1261,13,62,1,1,34,1,36,40
1262,13,62,2,1,40,1,36,40
1263,13,62,3,0,35,1,36,40
1264,13,62,4,1,45,0,36,40
1265,13,62,5,1,35,0,36,40
1266,13,62,6,1,40,0,36,40
1267,13,62,7,1,37,0,36,40
1268,13,62,8,1,53,0,36,40
1269,13,62,9,1,44,0,36,40
1270,13,63,0,1,50,1,36,40
1271,13,63,1,0,27,1,36,40
1272,13,63,2,1,45,1,36,40
1273,13,63,3,0,29,1,36,40
1274,13,63,4,1,41,0,36,40
1275,13,64,0,1,9,1,40,10
1276,13,64,1,0,43,1,40,10
1277,13,64,2,0,37,1,40,10
1278,13,64,3,1,14,1,40,10
1279,13,64,4,0,51,0,40,10
1280,13,65,0,1,43,1,40,44
1281,13,65,1,1,49,1,40,44
1282,13,65,2,1,50,1,40,44
1283,13,65,3,0,25,1,40,44
1284,13,65,4,1,48,0,40,44
1285,13,66,0,1,61,1,52,60
1286,13,66,1,1,71,1,52,60
1287,13,66,2,1,56,1,52,60
1288,13,66,3,0,53,1,52,60
1289,13,66,4,1,55,0,52,60
1290,13,67,0,1,52,1,60,64
1291,13,67,1,1,64,1,60,64
1292,13,67,2,0,55,1,60,64
1293,13,67,3,0,64,1,60,64
1294,13,67,4,1,64,0,60,64
1295,13,67,5,1,73,0,60,64
1296,13,67,6,1,63,0,60,64
1297,13,67,7,1,79,0,60,64
1298,13,67,8,1,79,0,60,64
1299,13,67,9,1,64,0,60,64
1300,13,68,0,1,66,1,40,60
1301,13,68,1,0,36,1,40,60
1302,13,68,2,0,39,1,40,60
1303,13,68,3,0,42,1,40,60
1304,13,68,4,1,69,0,40,60
1305,13,69,0,1,69,1,48,60
1306,13,69,1,0,44,1,48,60
1307,13,69,2,1,44,1,48,60
1308,13,69,3,0,55,1,48,60
1309,13,69,4,1,69,0,48,60
1310,13,69,5,1,72,0,48,60
1311,13,69,6,1,64,0,48,60
1312,13,69,7,1,60,0,48,60
1313,13,69,8,1,59,0,48,60
1314,13,69,9,1,63,0,48,60
1315,13,70,0,1,43,1,52,40
1316,13,70,1,0,48,1,52,40
1317,13,70,2,1,43,1,52,40
1318,13,70,3,1,46,1,52,40
1319,13,70,4,0,46,0,52,40
1320,13,70,5,0,55,0,52,40
1321,13,70,6,0,45,0,52,40
1322,13,70,7,0,48,0,52,40
1323,13,70,8,0,51,0,52,40
1324,13,70,9,0,51,0,52,40
1325,13,71,0,1,31,1,60,30
1326,13,71,1,0,75,1,60,30
1327,13,71,2,1,28,1,60,30
1328,13,71,3,1,30,1,60,30
1329,13,71,4,0,46,0,60,30
1330,13,72,0,0,58,1,72,60
1331,13,72,1,1,66,1,72,60
1332,13,72,2,0,67,1,72,60
1333,13,72,3,1,77,1,72,60
1334,13,72,4,1,56,0,72,60
1335,13,72,5,1,65,0,72,60
1336,13,72,6,1,60,0,72,60
1337,13,72,7,1,66,0,72,60
1338,13,72,8,1,54,0,72,60
1339,13,72,9,1,62,0,72,60
1340,13,73,0,0,22,1,30,60
1341,13,73,1,0,23,1,30,60
1342,13,73,2,1,55,1,30,60
1343,13,73,3,0,39,1,30,60
1344,13,73,4,1,57,0,30,60
1345,13,73,5,1,55,0,30,60
1346,13,73,6,1,66,0,30,60
1347,13,73,7,1,48,0,30,60
1348,13,73,8,1,69,0,30,60
1349,13,73,9,1,59,0,30,60
1350,13,74,0,1,32,1,52,40
1351,13,74,1,1,40,1,52,40
1352,13,74,2,0,49,1,52,40
1353,13,74,3,1,51,1,52,40
1354,13,74,4,1,28,0,52,40
1355,13,75,0,1,57,1,60,52
1356,13,75,1,0,59,1,60,52
1357,13,75,2,0,46,1,60,52
1358,13,75,3,1,71,1,60,52
1359,13,75,4,1,46,0,60,52
1360,13,76,0,0,31,1,40,10
1361,13,76,1,0,42,1,40,10
1362,13,76,2,1,13,1,40,10
1363,13,76,3,1,1,1,40,10
1364,13,76,4,0,34,0,40,10
1365,13,76,5,0,30,0,40,10
1366,13,76,6,0,25,0,40,10
1367,13,76,7,0,24,0,40,10
1368,13,76,8,0,42,0,40,10
1369,13,76,9,0,42,0,40,10
1370,13,77,0,0,76,1,80,60
1371,13,77,1,0,81,1,80,60
1372,13,77,2,0,66,1,80,60
1373,13,77,3,1,69,1,80,60
1374,13,77,4,0,77,0,80,60
1375,13,78,0,1,20,1,40,20
1376,13,78,1,1,27,1,40,20
1377,13,78,2,0,46,1,40,20
1378,13,78,3,1,17,1,40,20
1379,13,78,4,0,43,0,40,20
1380,13,78,5,0,58,0,40,20
1381,13,78,6,0,45,0,40,20
1382,13,78,7,0,35,0,40,20
1383,13,78,8,0,31,0,40,20
1384,13,78,9,0,49,0,40,20
1385,13,79,0,0,57,1,64,60
1386,13,79,1,0,63,1,64,60
1387,13,79,2,1,60,1,64,60
1388,13,79,3,0,63,1,64,60
1389,13,79,4,1,64,0,64,60
1390,13,80,0,0,53,1,60,48
1391,13,80,1,0,56,1,60,48
1392,13,80,2,0,67,1,60,48
1393,13,80,3,1,50,1,60,48
1394,13,80,4,0,66,0,60,48
1395,13,80,5,0,65,0,60,48
1396,13,80,6,0,62,0,60,48
1397,13,80,7,0,64,0,60,48
1398,13,80,8,0,58,0,60,48
1399,13,80,9,0,61,0,60,48
1400,13,81,0,0,67,1,60,80
1401,13,81,1,1,72,1,60,80
1402,13,81,2,0,65,1,60,80
1403,13,81,3,0,61,1,60,80
1404,13,81,4,1,79,0,60,80
1405,13,81,5,1,80,0,60,80
1406,13,81,6,1,71,0,60,80
1407,13,81,7,1,77,0,60,80
1408,13,81,8,1,74,0,60,80
1409,13,81,9,1,86,0,60,80
1410,13,82,0,1,61,1,52,60
1411,13,82,1,0,58,1,52,60
1412,13,82,2,0,64,1,52,60
1413,13,82,3,1,57,1,52,60
1414,13,82,4,0,48,0,52,60
1415,13,82,5,0,49,0,52,60
1416,13,82,6,0,59,0,52,60
1417,13,82,7,0,46,0,52,60
1418,13,82,8,0,45,0,52,60
1419,13,82,9,0,52,0,52,60
1420,13,83,0,1,65,1,80,60
1421,13,83,1,1,60,1,80,60
1422,13,83,2,0,81,1,80,60
1423,13,83,3,0,79,1,80,60
1424,13,83,4,0,73,0,80,60
1425,13,84,0,0,25,1,20,40
1426,13,84,1,0,23,1,20,40
1427,13,84,2,1,50,1,20,40
1428,13,84,3,1,26,1,20,40
1429,13,84,4,1,43,0,20,40
1430,13,84,5,1,45,0,20,40
1431,13,84,6,1,55,0,20,40
1432,13,84,7,1,42,0,20,40
1433,13,84,8,1,55,0,20,40
1434,13,84,9,1,33,0,20,40
1435,13,85,0,1,38,1,48,40
1436,13,85,1,1,37,1,48,40
1437,13,85,2,0,40,1,48,40
1438,13,85,3,0,40,1,48,40
1439,13,85,4,0,35,0,48,40
1440,13,86,0,0,26,1,40,32
1441,13,86,1,1,39,1,40,32
1442,13,86,2,0,43,1,40,32
1443,13,86,3,0,34,1,40,32
1444,13,86,4,1,36,0,40,32
1445,13,87,0,1,59,1,40,48
1446,13,87,1,1,46,1,40,48
1447,13,87,2,0,31,1,40,48
1448,13,87,3,1,53,1,40,48
1449,13,87,4,1,45,0,40,48
1450,13,87,5,1,45,0,40,48
1451,13,87,6,1,46,0,40,48
1452,13,87,7,1,65,0,40,48
1453,13,87,8,1,43,0,40,48
1454,13,87,9,1,33,0,40,48
1455,13,88,0,1,59,1,52,60
1456,13,88,1,0,52,1,52,60
1457,13,88,2,0,58,1,52,60
1458,13,88,3,1,49,1,52,60
1459,13,88,4,1,67,0,52,60
1460,13,88,5,1,59,0,52,60
1461,13,88,6,1,61,0,52,60
1462,13,88,7,1,50,0,52,60
1463,13,88,8,1,62,0,52,60
1464,13,88,9,1,63,0,52,60
1465,13,89,0,0,14,1,30,60
1466,13,89,1,1,59,1,30,60
1467,13,89,2,0,32,1,30,60
1468,13,89,3,0,29,1,30,60
1469,13,89,4,1,55,0,30,60
1470,13,90,0,1,43,1,52,40
1471,13,90,1,1,26,1,52,40
1472,13,90,2,0,53,1,52,40
1473,13,90,3,1,41,1,52,40
1474,13,90,4,0,64,0,52,40
1475,13,91,0,0,75,1,60,72
1476,13,91,1,1,73,1,60,72
1477,13,91,2,0,59,1,60,72
1478,13,91,3,1,71,1,60,72
1479,13,91,4,1,73,0,60,72
1480,13,92,0,0,53,1,60,48
1481,13,92,1,0,56,1,60,48
1482,13,92,2,0,59,1,60,48
1483,13,92,3,1,48,1,60,48
1484,13,92,4,0,63,0,60,48
1485,13,92,5,0,58,0,60,48
1486,13,92,6,0,55,0,60,48
1487,13,92,7,0,46,0,60,48
1488,13,92,8,0,72,0,60,48
1489,13,92,9,0,47,0,60,48
1490,13,93,0,1,34,1,40,28
1491,13,93,1,0,49,1,40,28
1492,13,93,2,0,39,1,40,28
1493,13,93,3,1,26,1,40,28
1494,13,93,4,0,51,0,40,28
1495,13,94,0,1,40,1,40,52
1496,13,94,1,0,46,1,40,52
1497,13,94,2,0,37,1,40,52
1498,13,94,3,1,49,1,40,52
1499,13,94,4,1,59,0,40,52
1500,13,95,0,1,60,1,80,60
1501,13,95,1,1,68,1,80,60
1502,13,95,2,0,68,1,80,60
1503,13,95,3,1,62,1,80,60
1504,13,95,4,1,67,0,80,60
1505,13,96,0,0,49,1,40,70
1506,13,96,1,1,55,1,40,70
1507,13,96,2,1,77,1,40,70
1508,13,96,3,1,85,1,40,70
1509,13,96,4,1,72,0,40,70
1510,13,97,0,0,61,1,60,72
1511,13,97,1,1,74,1,60,72
1512,13,97,2,0,56,1,60,72
1513,13,97,3,0,63,1,60,72
1514,13,97,4,1,68,0,60,72
1515,13,97,5,1,74,0,60,72
1516,13,97,6,1,53,0,60,72
1517,13,97,7,1,67,0,60,72
1518,13,97,8,1,73,0,60,72
1519,13,97,9,1,67,0,60,72
1520,13,98,0,0,91,1,90,60
