,participant,task,trial,choice,reward,forced,slot1_value,slot2_value
774,18,2,4,0,9,0,28,40
775,18,3,0,1,73,1,60,80
776,18,3,1,0,68,1,60,80
777,18,3,2,0,49,1,60,80
778,18,3,3,0,63,1,60,80
779,18,3,4,1,70,0,60,80
780,18,4,0,1,56,1,68,60
781,18,4,1,0,69,1,68,60
782,18,4,2,0,73,1,68,60
783,18,4,3,0,76,1,68,60
784,18,4,4,0,73,0,68,60
785,18,4,5,0,55,0,68,60
786,18,4,6,0,54,0,68,60
787,18,4,7,0,58,0,68,60
788,18,4,8,0,64,0,68,60
789,18,4,9,0,62,0,68,60
790,18,5,0,1,65,1,52,60
791,18,5,1,0,57,1,52,60
792,18,5,2,0,52,1,52,60
793,18,5,3,1,59,1,52,60
794,18,5,4,1,62,0,52,60
795,18,6,0,1,48,1,40,60
796,18,6,1,0,47,1,40,60
797,18,6,2,1,61,1,40,60
798,18,6,3,0,46,1,40,60
799,18,6,4,1,68,0,40,60
800,18,7,0,1,42,1,40,44
801,18,7,1,1,35,1,40,44
802,18,7,2,0,44,1,40,44
803,18,7,3,0,53,1,40,44
804,18,7,4,0,46,0,40,44
805,18,7,5,0,53,0,40,44
806,18,7,6,0,43,0,40,44
807,18,7,7,0,39,0,40,44
808,18,7,8,0,44,0,40,44
809,18,7,9,0,34,0,40,44
810,18,8,0,0,50,1,40,20
811,18,8,1,1,15,1,40,20
812,18,8,2,0,33,1,40,20
813,18,8,3,0,37,1,40,20
814,18,8,4,0,32,0,40,20
815,18,9,0,1,54,1,52,60
816,18,9,1,0,52,1,52,60
817,18,9,2,1,48,1,52,60
818,18,9,3,0,51,1,52,60
819,18,9,4,0,48,0,52,60
820,18,9,5,0,48,0,52,60
821,18,9,6,0,54,0,52,60
822,18,9,7,0,50,0,52,60
823,18,9,8,0,31,0,52,60
824,18,9,9,0,53,0,52,60
825,18,10,0,0,25,1,28,40
826,18,10,1,0,28,1,28,40
827,18,10,2,1,52,1,28,40
828,18,10,3,1,44,1,28,40
829,18,10,4,1,21,0,28,40
830,18,10,5,1,46,0,28,40
831,18,10,6,1,28,0,28,40
832,18,10,7,1,37,0,28,40
833,18,10,8,1,44,0,28,40
834,18,10,9,1,51,0,28,40
835,18,11,0,0,41,1,40,44
836,18,11,1,1,47,1,40,44
837,18,11,2,1,41,1,40,44
838,18,11,3,0,45,1,40,44
839,18,11,4,1,43,0,40,44
840,18,12,0,1,42,1,28,40
841,18,12,1,0,41,1,28,40
842,18,12,2,0,16,1,28,40
843,18,12,3,0,17,1,28,40
844,18,12,4,1,40,0,28,40
845,18,13,0,0,67,1,60,48
846,18,13,1,1,37,1,60,48
847,18,13,2,1,59,1,60,48
848,18,13,3,1,35,1,60,48
849,18,13,4,0,59,0,60,48
850,18,13,5,0,64,0,60,48
851,18,13,6,0,65,0,60,48
852,18,13,7,0,69,0,60,48
853,18,13,8,0,69,0,60,48
854,18,13,9,0,63,0,60,48
855,18,14,0,0,71,1,64,60
856,18,14,1,1,55,1,64,60
857,18,14,2,1,58,1,64,60
858,18,14,3,1,60,1,64,60
859,18,14,4,0,77,0,64,60
860,18,15,0,0,34,1,40,60
861,18,15,1,0,41,1,40,60
862,18,15,2,1,66,1,40,60
863,18,15,3,1,73,1,40,60
864,18,15,4,1,54,0,40,60
865,18,16,0,0,48,1,60,48
866,18,16,1,0,64,1,60,48
867,18,16,2,0,60,1,60,48
868,18,16,3,1,53,1,60,48
869,18,16,4,0,53,0,60,48
870,18,16,5,0,57,0,60,48
871,18,16,6,0,47,0,60,48
872,18,16,7,0,71,0,60,48
873,18,16,8,0,43,0,60,48
874,18,16,9,0,59,0,60,48
875,18,17,0,1,47,1,20,40
876,18,17,1,1,31,1,20,40
877,18,17,2,0,36,1,20,40
878,18,17,3,0,19,1,20,40
879,18,17,4,1,44,0,20,40
880,18,17,5,1,38,0,20,40
881,18,17,6,1,40,0,20,40
882,18,17,7,1,47,0,20,40
883,18,17,8,1,54,0,20,40
884,18,17,9,1,49,0,20,40
885,18,18,0,0,50,1,60,52
886,18,18,1,1,45,1,60,52
887,18,18,2,1,35,1,60,52
888,18,18,3,0,60,1,60,52
889,18,18,4,0,73,0,60,52
890,18,19,0,1,33,1,40,28
891,18,19,1,0,55,1,40,28
892,18,19,2,1,40,1,40,28
893,18,19,3,0,34,1,40,28
894,18,19,4,0,58,0,40,28
895,18,19,5,0,40,0,40,28
896,18,19,6,0,52,0,40,28
897,18,19,7,0,38,0,40,28
898,18,19,8,0,56,0,40,28
899,18,19,9,0,38,0,40,28
900,18,20,0,1,70,1,60,64
901,18,20,1,0,64,1,60,64
902,18,20,2,1,74,1,60,64
903,18,20,3,0,46,1,60,64
904,18,20,4,1,64,0,60,64
905,18,20,5,1,61,0,60,64
906,18,20,6,1,50,0,60,64
907,18,20,7,1,58,0,60,64
908,18,20,8,1,67,0,60,64
909,18,20,9,1,60,0,60,64
910,18,21,0,0,59,1,60,56
911,18,21,1,1,47,1,60,56
912,18,21,2,0,63,1,60,56
913,18,21,3,0,57,1,60,56
914,18,21,4,0,63,0,60,56
915,18,21,5,0,71,0,60,56
916,18,21,6,0,68,0,60,56
917,18,21,7,0,65,0,60,56
918,18,21,8,0,71,0,60,56
919,18,21,9,0,64,0,60,56
920,18,22,0,1,80,1,60,72
921,18,22,1,0,57,1,60,72
922,18,22,2,0,61,1,60,72
923,18,22,3,1,80,1,60,72
924,18,22,4,1,64,0,60,72
925,18,23,0,0,39,1,40,32
926,18,23,1,0,55,1,40,32
927,18,23,2,1,35,1,40,32
928,18,23,3,0,44,1,40,32
929,18,23,4,0,37,0,40,32
930,18,23,5,0,48,0,40,32
931,18,23,6,0,47,0,40,32
932,18,23,7,0,38,0,40,32
933,18,23,8,0,38,0,40,32
934,18,23,9,0,31,0,40,32
935,18,24,0,1,53,1,40,48
936,18,24,1,0,54,1,40,48
937,18,24,2,1,51,1,40,48
938,18,24,3,0,45,1,40,48
939,18,24,4,1,61,0,40,48
940,18,25,0,1,32,1,60,40
941,18,25,1,1,39,1,60,40
942,18,25,2,0,43,1,60,40
943,18,25,3,1,46,1,60,40
944,18,25,4,0,58,0,60,40
945,18,26,0,0,91,1,80,60
946,18,26,1,0,82,1,80,60
947,18,26,2,1,50,1,80,60
948,18,26,3,0,82,1,80,60
949,18,26,4,0,67,0,80,60
950,18,26,5,0,88,0,80,60
951,18,26,6,0,71,0,80,60
952,18,26,7,0,77,0,80,60
953,18,26,8,0,79,0,80,60
954,18,26,9,0,79,0,80,60
955,18,27,0,1,46,1,68,60
956,18,27,1,1,62,1,68,60
957,18,27,2,0,75,1,68,60
958,18,27,3,0,78,1,68,60
959,18,27,4,0,64,0,68,60
960,18,27,5,0,63,0,68,60
961,18,27,6,0,77,0,68,60
962,18,27,7,0,65,0,68,60
963,18,27,8,0,69,0,68,60
964,18,27,9,0,59,0,68,60
965,18,28,0,1,55,1,40,60
966,18,28,1,0,37,1,40,60
967,18,28,2,0,42,1,40,60
968,18,28,3,1,65,1,40,60
969,18,28,4,1,59,0,40,60
970,18,29,0,1,42,1,32,40
971,18,29,1,1,43,1,32,40
972,18,29,2,0,29,1,32,40
973,18,29,3,0,41,1,32,40
974,18,29,4,1,38,0,32,40
975,18,29,5,1,41,0,32,40
976,18,29,6,1,41,0,32,40
977,18,29,7,1,48,0,32,40
978,18,29,8,1,45,0,32,40
979,18,29,9,1,28,0,32,40
980,18,30,0,0,27,1,36,40
981,18,30,1,0,26,1,36,40
982,18,30,2,0,42,1,36,40
983,18,30,3,1,42,1,36,40
984,18,30,4,1,40,0,36,40
985,18,31,0,1,70,1,80,60
986,18,31,1,1,68,1,80,60
987,18,31,2,0,88,1,80,60
988,18,31,3,0,67,1,80,60
989,18,31,4,0,86,0,80,60
990,18,32,0,0,62,1,60,68
991,18,32,1,1,66,1,60,68
992,18,32,2,0,54,1,60,68
993,18,32,3,0,46,1,60,68
994,18,32,4,1,58,0,60,68
995,18,33,0,0,44,1,40,32
996,18,33,1,0,62,1,40,32
997,18,33,2,0,44,1,40,32
998,18,33,3,1,39,1,40,32
999,18,33,4,0,46,0,40,32
1000,18,34,0,1,56,1,40,60
1001,18,34,1,0,27,1,40,60
1002,18,34,2,0,48,1,40,60
1003,18,34,3,1,62,1,40,60
1004,18,34,4,1,47,0,40,60
1005,18,35,0,1,38,1,20,40
1006,18,35,1,1,31,1,20,40
1007,18,35,2,0,20,1,20,40
1008,18,35,3,1,37,1,20,40
1009,18,35,4,1,50,0,20,40
1010,18,36,0,0,24,1,28,40
1011,18,36,1,1,36,1,28,40
1012,18,36,2,0,38,1,28,40
1013,18,36,3,1,43,1,28,40
1014,18,36,4,1,39,0,28,40
1015,18,37,0,0,24,1,40,52
1016,18,37,1,1,54,1,40,52
1017,18,37,2,0,35,1,40,52
1018,18,37,3,0,39,1,40,52
1019,18,37,4,1,54,0,40,52
1020,18,37,5,1,59,0,40,52
1021,18,37,6,1,59,0,40,52
1022,18,37,7,1,60,0,40,52
1023,18,37,8,1,63,0,40,52
1024,18,37,9,1,59,0,40,52
1025,18,38,0,1,88,1,60,72
1026,18,38,1,1,76,1,60,72
1027,18,38,2,1,55,1,60,72
1028,18,38,3,0,60,1,60,72
1029,18,38,4,1,86,0,60,72
1030,18,38,5,1,72,0,60,72
1031,18,38,6,1,70,0,60,72
1032,18,38,7,1,72,0,60,72
1033,18,38,8,1,87,0,60,72
1034,18,38,9,1,78,0,60,72
1035,18,39,0,0,43,1,40,60
1036,18,39,1,0,47,1,40,60
1037,18,39,2,1,58,1,40,60
1038,18,39,3,1,64,1,40,60
1039,18,39,4,1,67,0,40,60
1040,18,40,0,0,36,1,40,20
1041,18,40,1,0,42,1,40,20
1042,18,40,2,1,19,1,40,20
1043,18,40,3,0,31,1,40,20
1044,18,40,4,0,46,0,40,20
1045,18,40,5,0,37,0,40,20
1046,18,40,6,0,48,0,40,20
1047,18,40,7,0,44,0,40,20
1048,18,40,8,0,28,0,40,20
1049,18,40,9,0,39,0,40,20
1050,18,41,0,1,63,1,64,60
1051,18,41,1,0,58,1,64,60
1052,18,41,2,0,53,1,64,60
1053,18,41,3,1,70,1,64,60
1054,18,41,4,1,70,0,64,60
1055,18,42,0,1,48,1,40,52
1056,18,42,1,1,52,1,40,52
1057,18,42,2,0,46,1,40,52
1058,18,42,3,0,51,1,40,52
1059,18,42,4,1,35,0,40,52
1060,18,43,0,0,69,1,60,72
1061,18,43,1,0,63,1,60,72
1062,18,43,2,0,57,1,60,72
1063,18,43,3,1,67,1,60,72
1064,18,43,4,1,71,0,60,72
1065,18,44,0,1,55,1,56,60
1066,18,44,1,1,65,1,56,60
1067,18,44,2,0,56,1,56,60
1068,18,44,3,0,62,1,56,60
1069,18,44,4,1,56,0,56,60
1070,18,44,5,1,65,0,56,60
1071,18,44,6,1,69,0,56,60
1072,18,44,7,1,55,0,56,60
1073,18,44,8,1,52,0,56,60
1074,18,44,9,1,59,0,56,60
1075,18,45,0,0,44,1,52,60
1076,18,45,1,1,63,1,52,60
1077,18,45,2,1,72,1,52,60
1078,18,45,3,1,58,1,52,60
1079,18,45,4,1,67,0,52,60
1080,18,46,0,0,67,1,60,64
1081,18,46,1,0,57,1,60,64
1082,18,46,2,1,67,1,60,64
1083,18,46,3,0,48,1,60,64
1084,18,46,4,1,52,0,60,64
1085,18,47,0,0,72,1,80,60
1086,18,47,1,1,69,1,80,60
1087,18,47,2,1,52,1,80,60
1088,18,47,3,1,71,1,80,60
1089,18,47,4,0,94,0,80,60
1090,18,47,5,0,76,0,80,60
1091,18,47,6,0,76,0,80,60
1092,18,47,7,0,83,0,80,60
1093,18,47,8,0,83,0,80,60
1094,18,47,9,0,79,0,80,60
1095,18,48,0,1,36,1,40,36
1096,18,48,1,1,32,1,40,36
1097,18,48,2,1,40,1,40,36
1098,18,48,3,0,39,1,40,36
1099,18,48,4,0,51,0,40,36
1100,18,48,5,0,36,0,40,36
1101,18,48,6,0,52,0,40,36
1102,18,48,7,0,44,0,40,36
1103,18,48,8,0,45,0,40,36
1104,18,48,9,0,44,0,40,36
1105,18,49,0,1,41,1,40,32
1106,18,49,1,1,20,1,40,32
1107,18,49,2,0,47,1,40,32
1108,18,49,3,1,37,1,40,32
1109,18,49,4,0,32,0,40,32
1110,18,49,5,0,44,0,40,32
1111,18,49,6,0,40,0,40,32
1112,18,49,7,0,54,0,40,32
1113,18,49,8,0,31,0,40,32
1114,18,49,9,0,43,0,40,32
1115,18,50,0,1,56,1,68,60
1116,18,50,1,0,65,1,68,60
1117,18,50,2,0,67,1,68,60
1118,18,50,3,0,61,1,68,60
1119,18,50,4,0,68,0,68,60
1120,18,50,5,0,77,0,68,60
1121,18,50,6,0,70,0,68,60
1122,18,50,7,0,56,0,68,60
1123,18,50,8,0,79,0,68,60
1124,18,50,9,0,76,0,68,60
1125,18,51,0,1,39,1,60,40
1126,18,51,1,1,42,1,60,40
1127,18,51,2,1,38,1,60,40
1128,18,51,3,0,55,1,60,40
1129,18,51,4,0,52,0,60,40
1130,18,51,5,0,67,0,60,40
1131,18,51,6,0,58,0,60,40
1132,18,51,7,0,56,0,60,40
1133,18,51,8,0,70,0,60,40
1134,18,51,9,0,68,0,60,40
1135,18,52,0,1,53,1,60,72
1136,18,52,1,1,71,1,60,72
1137,18,52,2,0,64,1,60,72
1138,18,52,3,0,60,1,60,72
1139,18,52,4,1,65,0,60,72
1140,18,52,5,1,72,0,60,72
1141,18,52,6,1,87,0,60,72
1142,18,52,7,1,76,0,60,72
1143,18,52,8,1,57,0,60,72
1144,18,52,9,1,59,0,60,72
1145,18,53,0,0,66,1,68,60
1146,18,53,1,1,59,1,68,60
1147,18,53,2,1,48,1,68,60
1148,18,53,3,0,63,1,68,60
1149,18,53,4,0,64,0,68,60
1150,18,54,0,0,50,1,52,40
1151,18,54,1,1,45,1,52,40
1152,18,54,2,0,54,1,52,40
1153,18,54,3,1,36,1,52,40
1154,18,54,4,0,47,0,52,40
1155,18,54,5,0,55,0,52,40
1156,18,54,6,0,57,0,52,40
1157,18,54,7,0,47,0,52,40
1158,18,54,8,0,56,0,52,40
1159,18,54,9,0,61,0,52,40
1160,18,55,0,0,80,1,80,60
1161,18,55,1,1,54,1,80,60
1162,18,55,2,1,71,1,80,60
1163,18,55,3,1,58,1,80,60
1164,18,55,4,0,91,0,80,60
1165,18,55,5,0,80,0,80,60
1166,18,55,6,0,73,0,80,60
1167,18,55,7,0,67,0,80,60
1168,18,55,8,0,82,0,80,60
1169,18,55,9,0,78,0,80,60
1170,18,56,0,0,25,1,28,40
1171,18,56,1,1,40,1,28,40
1172,18,56,2,1,27,1,28,40
1173,18,56,3,0,37,1,28,40
1174,18,56,4,1,39,0,28,40
1175,18,57,0,0,53,1,60,68
1176,18,57,1,1,88,1,60,68
1177,18,57,2,0,64,1,60,68
1178,18,57,3,0,53,1,60,68
1179,18,57,4,1,64,0,60,68
1180,18,58,0,1,40,1,40,28
1181,18,58,1,0,41,1,40,28
1182,18,58,2,1,42,1,40,28
1183,18,58,3,0,34,1,40,28
1184,18,58,4,1,33,0,40,28
1185,18,58,5,1,28,0,40,28
1186,18,58,6,1,30,0,40,28
1187,18,58,7,1,31,0,40,28
1188,18,58,8,1,29,0,40,28
1189,18,58,9,1,27,0,40,28
1190,18,59,0,0,46,1,40,36
1191,18,59,1,0,38,1,40,36
1192,18,59,2,1,32,1,40,36
1193,18,59,3,1,37,1,40,36
1194,18,59,4,0,40,0,40,36
1195,18,60,0,1,35,1,40,36
1196,18,60,1,1,29,1,40,36
1197,18,60,2,1,32,1,40,36
1198,18,60,3,0,38,1,40,36
1199,18,60,4,0,34,0,40,36
1200,18,60,5,0,28,0,40,36
1201,18,60,6,0,45,0,40,36
1202,18,60,7,0,39,0,40,36
1203,18,60,8,0,44,0,40,36
1204,18,60,9,0,34,0,40,36
1205,18,61,0,0,38,1,40,44
1206,18,61,1,1,47,1,40,44
1207,18,61,2,1,37,1,40,44
1208,18,61,3,0,66,1,40,44
1209,18,61,4,0,38,0,40,44
1210,18,62,0,1,59,1,60,64
1211,18,62,1,0,68,1,60,64
1212,18,62,2,1,71,1,60,64
1213,18,62,3,0,69,1,60,64
1214,18,62,4,1,69,0,60,64
1215,18,62,5,1,61,0,60,64
1216,18,62,6,1,61,0,60,64
1217,18,62,7,1,77,0,60,64
1218,18,62,8,1,59,0,60,64
1219,18,62,9,1,67,0,60,64
1220,18,63,0,0,33,1,40,60
1221,18,63,1,1,57,1,40,60
1222,18,63,2,1,50,1,40,60
1223,18,63,3,0,33,1,40,60
1224,18,63,4,1,67,0,40,60
1225,18,63,5,1,71,0,40,60
1226,18,63,6,1,72,0,40,60
1227,18,63,7,1,71,0,40,60
1228,18,63,8,1,50,0,40,60
1229,18,63,9,1,61,0,40,60
1230,18,64,0,1,58,1,60,64
1231,18,64,1,1,61,1,60,64
1232,18,64,2,1,78,1,60,64
1233,18,64,3,0,60,1,60,64
1234,18,64,4,1,73,0,60,64
1235,18,64,5,1,59,0,60,64
1236,18,64,6,1,56,0,60,64
1237,18,64,7,1,47,0,60,64
1238,18,64,8,1,57,0,60,64
1239,18,64,9,1,72,0,60,64
1240,18,65,0,0,74,1,60,52
1241,18,65,1,1,52,1,60,52
1242,18,65,2,1,43,1,60,52
1243,18,65,3,0,55,1,60,52
1244,18,65,4,0,54,0,60,52
1245,18,66,0,1,35,1,60,40
1246,18,66,1,1,43,1,60,40
1247,18,66,2,0,63,1,60,40
1248,18,66,3,1,28,1,60,40
1249,18,66,4,0,67,0,60,40
1250,18,67,0,0,57,1,56,60
1251,18,67,1,1,56,1,56,60
1252,18,67,2,0,54,1,56,60
1253,18,67,3,1,62,1,56,60
1254,18,67,4,1,56,0,56,60
1255,18,68,0,1,39,1,40,44
1256,18,68,1,1,44,1,40,44
1257,18,68,2,0,36,1,40,44
1258,18,68,3,0,49,1,40,44
1259,18,68,4,1,53,0,40,44
1260,18,68,5,1,33,0,40,44
1261,18,68,6,1,42,0,40,44
1262,18,68,7,1,45,0,40,44
1263,18,68,8,1,47,0,40,44
1264,18,68,9,1,32,0,40,44
1265,18,69,0,0,34,1,40,32
1266,18,69,1,0,32,1,40,32
1267,18,69,2,1,37,1,40,32
1268,18,69,3,0,49,1,40,32
1269,18,69,4,0,45,0,40,32
1270,18,69,5,0,27,0,40,32
1271,18,69,6,0,37,0,40,32
1272,18,69,7,0,38,0,40,32
1273,18,69,8,0,39,0,40,32
1274,18,69,9,0,42,0,40,32
1275,18,70,0,0,31,1,48,40
1276,18,70,1,1,35,1,48,40
1277,18,70,2,1,38,1,48,40
1278,18,70,3,0,40,1,48,40
1279,18,70,4,1,39,0,48,40
1280,18,70,5,1,32,0,48,40
1281,18,70,6,1,46,0,48,40
1282,18,70,7,1,51,0,48,40
1283,18,70,8,1,46,0,48,40
1284,18,70,9,1,34,0,48,40
1285,18,71,0,1,86,1,60,80
1286,18,71,1,0,62,1,60,80
1287,18,71,2,0,72,1,60,80
1288,18,71,3,0,71,1,60,80
1289,18,71,4,1,86,0,60,80
1290,18,72,0,1,61,1,60,72
1291,18,72,1,0,65,1,60,72
1292,18,72,2,1,72,1,60,72
1293,18,72,3,1,65,1,60,72
1294,18,72,4,1,65,0,60,72
1295,18,73,0,1,34,1,48,40
1296,18,73,1,1,37,1,48,40
1297,18,73,2,1,51,1,48,40
1298,18,73,3,0,55,1,48,40
1299,18,73,4,0,65,0,48,40
1300,18,73,5,0,51,0,48,40
1301,18,73,6,0,48,0,48,40
1302,18,73,7,0,52,0,48,40
1303,18,73,8,0,29,0,48,40
1304,18,73,9,0,62,0,48,40
1305,18,74,0,0,90,1,80,60
1306,18,74,1,0,79,1,80,60
1307,18,74,2,1,68,1,80,60
1308,18,74,3,0,70,1,80,60
1309,18,74,4,0,91,0,80,60
1310,18,74,5,0,82,0,80,60
1311,18,74,6,0,72,0,80,60
1312,18,74,7,0,88,0,80,60
1313,18,74,8,0,88,0,80,60
1314,18,74,9,0,90,0,80,60
1315,18,75,0,1,49,1,20,40
1316,18,75,1,0,17,1,20,40
1317,18,75,2,0,6,1,20,40
1318,18,75,3,1,46,1,20,40
1319,18,75,4,1,40,0,20,40
1320,18,75,5,1,42,0,20,40
1321,18,75,6,1,47,0,20,40
1322,18,75,7,1,39,0,20,40
1323,18,75,8,1,37,0,20,40
1324,18,75,9,1,30,0,20,40
1325,18,76,0,1,29,1,40,28
1326,18,76,1,0,29,1,40,28
1327,18,76,2,1,34,1,40,28
1328,18,76,3,1,10,1,40,28
1329,18,76,4,0,31,0,40,28
1330,18,77,0,0,36,1,40,60
1331,18,77,1,1,47,1,40,60
1332,18,77,2,1,59,1,40,60
1333,18,77,3,0,39,1,40,60
1334,18,77,4,1,56,0,40,60
1335,18,77,5,1,70,0,40,60
1336,18,77,6,1,57,0,40,60
1337,18,77,7,1,39,0,40,60
1338,18,77,8,1,68,0,40,60
1339,18,77,9,1,71,0,40,60
1340,18,78,0,0,63,1,56,60
1341,18,78,1,1,54,1,56,60
1342,18,78,2,0,51,1,56,60
1343,18,78,3,1,52,1,56,60
1344,18,78,4,0,53,0,56,60
1345,18,79,0,0,45,1,40,32
1346,18,79,1,0,42,1,40,32
1347,18,79,2,0,39,1,40,32
1348,18,79,3,1,20,1,40,32
1349,18,79,4,0,30,0,40,32
1350,18,80,0,0,38,1,36,40
1351,18,80,1,0,28,1,36,40
1352,18,80,2,0,43,1,36,40
1353,18,80,3,1,41,1,36,40
1354,18,80,4,1,40,0,36,40
1355,18,81,0,1,53,1,20,40
1356,18,81,1,1,38,1,20,40
1357,18,81,2,0,17,1,20,40
1358,18,81,3,0,32,1,20,40
1359,18,81,4,1,29,0,20,40
1360,18,81,5,1,40,0,20,40
1361,18,81,6,1,31,0,20,40
1362,18,81,7,1,46,0,20,40
1363,18,81,8,1,34,0,20,40
1364,18,81,9,1,32,0,20,40
1365,18,82,0,1,33,1,20,40
1366,18,82,1,1,45,1,20,40
1367,18,82,2,0,15,1,20,40
1368,18,82,3,1,39,1,20,40
1369,18,82,4,1,31,0,20,40
1370,18,83,0,1,43,1,20,40
1371,18,83,1,0,34,1,20,40
1372,18,83,2,0,9,1,20,40
1373,18,83,3,1,43,1,20,40
1374,18,83,4,1,42,0,20,40
1375,18,83,5,1,32,0,20,40
1376,18,83,6,1,42,0,20,40
1377,18,83,7,1,43,0,20,40
1378,18,83,8,1,34,0,20,40
1379,18,83,9,1,42,0,20,40
1380,18,84,0,1,54,1,68,60
1381,18,84,1,1,64,1,68,60
1382,18,84,2,0,86,1,68,60
1383,18,84,3,0,60,1,68,60
1384,18,84,4,0,71,0,68,60
1385,18,84,5,0,68,0,68,60
1386,18,84,6,0,75,0,68,60
1387,18,84,7,0,52,0,68,60
1388,18,84,8,0,66,0,68,60
1389,18,84,9,0,67,0,68,60
1390,18,85,0,1,81,1,60,72
1391,18,85,1,0,68,1,60,72
1392,18,85,2,1,53,1,60,72
1393,18,85,3,1,77,1,60,72
1394,18,85,4,1,69,0,60,72
1395,18,86,0,1,41,1,48,40
1396,18,86,1,1,41,1,48,40
1397,18,86,2,1,30,1,48,40
1398,18,86,3,0,56,1,48,40
1399,18,86,4,0,55,0,48,40
1400,18,87,0,0,29,1,28,40
1401,18,87,1,1,38,1,28,40
1402,18,87,2,0,40,1,28,40
1403,18,87,3,1,43,1,28,40
1404,18,87,4,1,43,0,28,40
1405,18,88,0,0,26,1,40,60
1406,18,88,1,1,65,1,40,60
1407,18,88,2,1,65,1,40,60
1408,18,88,3,0,42,1,40,60
1409,18,88,4,1,67,0,40,60
1410,18,88,5,1,57,0,40,60
1411,18,88,6,1,59,0,40,60
1412,18,88,7,1,54,0,40,60
1413,18,88,8,1,61,0,40,60
1414,18,88,9,1,49,0,40,60
1415,18,89,0,0,60,1,60,56
1416,18,89,1,1,56,1,60,56
1417,18,89,2,0,60,1,60,56
1418,18,89,3,0,65,1,60,56
1419,18,89,4,0,68,0,60,56
1420,18,89,5,0,56,0,60,56
1421,18,89,6,0,46,0,60,56
1422,18,89,7,0,57,0,60,56
1423,18,89,8,0,61,0,60,56
1424,18,89,9,0,75,0,60,56
1425,18,90,0,0,62,1,60,48
1426,18,90,1,0,60,1,60,48
1427,18,90,2,0,52,1,60,48
1428,18,90,3,1,42,1,60,48
1429,18,90,4,0,64,0,60,48
1430,18,90,5,0,54,0,60,48
1431,18,90,6,0,51,0,60,48
1432,18,90,7,0,55,0,60,48
1433,18,90,8,0,61,0,60,48
1434,18,90,9,0,75,0,60,48
1435,18,91,0,0,40,1,40,36
1436,18,91,1,0,46,1,40,36
1437,18,91,2,1,41,1,40,36
1438,18,91,3,1,34,1,40,36
1439,18,91,4,0,39,0,40,36
1440,18,92,0,1,35,1,36,40
1441,18,92,1,1,44,1,36,40
1442,18,92,2,0,37,1,36,40
1443,18,92,3,0,27,1,36,40
1444,18,92,4,1,28,0,36,40
1445,18,92,5,1,47,0,36,40
1446,18,92,6,1,46,0,36,40
1447,18,92,7,1,39,0,36,40
1448,18,92,8,1,41,0,36,40
1449,18,92,9,1,37,0,36,40
1450,18,93,0,0,32,1,48,40
1451,18,93,1,1,34,1,48,40
1452,18,93,2,1,47,1,48,40
1453,18,93,3,0,42,1,48,40
1454,18,93,4,1,42,0,48,40
1455,18,93,5,1,13,0,48,40
1456,18,93,6,1,34,0,48,40
1457,18,93,7,1,26,0,48,40
1458,18,93,8,1,41,0,48,40
1459,18,93,9,1,58,0,48,40
1460,18,94,0,1,70,1,60,72
1461,18,94,1,0,66,1,60,72
1462,18,94,2,0,60,1,60,72
1463,18,94,3,1,69,1,60,72
1464,18,94,4,1,76,0,60,72
1465,18,95,0,0,52,1,52,60
1466,18,95,1,1,60,1,52,60
1467,18,95,2,1,55,1,52,60
1468,18,95,3,1,47,1,52,60
1469,18,95,4,1,54,0,52,60
1470,18,96,0,0,78,1,68,60
1471,18,96,1,1,58,1,68,60
1472,18,96,2,1,58,1,68,60
1473,18,96,3,0,72,1,68,60
1474,18,96,4,0,68,0,68,60
1475,18,97,0,0,59,1,64,60
1476,18,97,1,0,55,1,64,60
1477,18,97,2,1,56,1,64,60
1478,18,97,3,0,58,1,64,60
1479,18,97,4,0,59,0,64,60
1480,18,97,5,0,62,0,64,60
1481,18,97,6,0,67,0,64,60
1482,18,97,7,0,53,0,64,60
1483,18,97,8,0,56,0,64,60
1484,18,97,9,0,68,0,64,60
1485,18,98,0,0,62,1,60,48
1486,18,98,1,1,66,1,60,48
1487,18,98,2,1,54,1,60,48
1488,18,98,3,1,44,1,60,48
1489,18,98,4,0,68,0,60,48
1490,18,98,5,0,73,0,60,48
1491,18,98,6,0,73,0,60,48
1492,18,98,7,0,71,0,60,48
1493,18,98,8,0,71,0,60,48
1494,18,98,9,0,42,0,60,48
1495,18,99,0,0,37,1,40,52
1496,18,99,1,1,53,1,40,52
1497,18,99,2,0,30,1,40,52
1498,18,99,3,0,43,1,40,52
1499,18,99,4,1,53,0,40,52
1500,18,99,5,1,45,0,40,52
1501,18,99,6,1,72,0,40,52
1502,18,99,7,1,63,0,40,52
1503,18,99,8,1,35,0,40,52
1504,18,99,9,1,60,0,40,52
1505,21,0,0,0,31,1,40,20
1506,21,0,1,1,31,1,40,20
1507,21,0,2,0,40,1,40,20
1508,21,0,3,1,8,1,40,20
1509,21,0,4,1,22,0,40,20
1510,21,1,0,0,57,1,60,52
1511,21,1,1,1,40,1,60,52
1512,21,1,2,0,54,1,60,52
1513,21,1,3,0,70,1,60,52
1514,21,1,4,0,53,0,60,52
1515,21,2,0,0,39,1,32,40
1516,21,2,1,1,25,1,32,40
1517,21,2,2,1,28,1,32,40
1518,21,2,3,0,22,1,32,40
1519,21,2,4,1,33,0,32,40
1520,21,2,5,0,28,0,32,40
